start_time_lst,end_time_lst,benzene,tvoc,flags,units,deployment_id,deployment_name,pad_name,pad_lat,pad_lon,camml_lat,camml_lon,operational_phase,distance_to_source_ft,source_direction_degrees,gc_end_time,gc_id,n,RH,T(ambient),P(barometric),SolarRadiation,PM2.5(LTP),PM10(LTP),CH4,NO,NO2,NOx,O3,T(shelter),CO2,u,v,tvoc_low,tvoc_high,WindSpeed,WindDirection
2019-09-02T06:24:00Z,2019-09-02T07:09:00Z,0.149035,-23.730555555555554,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-02T07:09:00Z,4023,45,29.74888888888889,23.833333333333332,629.3874222222222,0.9154888888888889,4.78,13.837777777777777,1.9855333333333334,0.5162444444444444,3.4989777777777777,4.015688888888889,42.684377777777776,27.022222222222222,445.33,-0.7480907997482384,0.8367926340288379,-23.730555555555554,-23.730555555555554,1.1224356360312513,2.300285398744284
2019-09-02T07:22:00Z,2019-09-02T08:06:00Z,0.0845716,-28.63871590909091,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-02T08:06:00Z,4024,44,32.554545454545455,22.822727272727274,629.4062954545454,0.14606818181818182,5.386363636363637,19.095454545454544,2.010772727272727,0.516159090909091,3.557159090909091,4.0739090909090905,40.687681818181815,27,446.93863636363636,-1.5579201129006996,1.93354744941757,-28.63871590909091,-28.63871590909091,2.483086953235774,2.2490223364309188
2019-09-02T08:19:00Z,2019-09-02T09:04:00Z,0.0912073,-31.820342222222223,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-02T09:04:00Z,4025,45,34.19777777777778,21.864444444444445,629.4105777777778,0.0017777777777777776,5.253333333333333,12.348888888888888,1.9849555555555556,0.5322,5.567244444444444,6.100733333333333,37.879933333333334,27.06,451.53,-0.8158232388944456,2.9126228336613473,-31.820342222222223,-31.820342222222223,3.024721363743391,1.8438969880361298
2019-09-02T09:17:00Z,2019-09-02T10:01:00Z,0.0515748,-33.53981363636364,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-02T10:01:00Z,4026,44,31.75227272727273,21.888636363636362,629.2511818181817,0.8791136363636364,4.315909090909091,10.581818181818182,1.966590909090909,0.4205,2.9805454545454544,3.4012272727272728,43.91765909090909,26.94090909090909,444.30227272727274,0.09048229139072317,1.5506381185159694,-33.53981363636364,-33.53981363636364,1.5532757706376745,1.512510770179696
2019-09-02T10:14:00Z,2019-09-02T10:58:00Z,0.0268603,-39.64083863636364,4,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-02T10:58:00Z,4027,44,26.29090909090909,22.245454545454546,629.3058636363636,0.7070681818181818,3.85,9.50909090909091,1.9525227272727272,0.3378409090909091,1.657318181818182,1.995409090909091,48.083090909090906,26.818181818181817,437.86136363636365,0.6869338270309617,1.1436735906150544,-39.64083863636364,-39.64083863636364,1.3341166982650858,1.0299078351913649
2019-09-02T11:11:00Z,2019-09-02T11:56:00Z,0.02309,-37.01533555555555,4,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-02T11:56:00Z,4028,45,27.9,21.657777777777778,629.386488888889,0.7012888888888889,3.8333333333333335,8.448888888888888,1.9593333333333334,0.36715555555555557,1.4716888888888888,1.8392666666666666,47.239155555555556,26.802222222222223,438.7344444444444,0.6234890792668386,0.918668488147924,-37.01533555555555,-37.01533555555555,1.1102659244888147,0.9745175202456381
2019-09-02T12:09:00Z,2019-09-02T12:53:00Z,0.549255,78.57564318181818,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-02T12:53:00Z,4029,44,28.14090909090909,21.881818181818183,629.5095227272727,11.22184090909091,4.1477272727272725,13.309090909090909,1.9439545454545455,0.38436363636363635,1.8065909090909091,2.191409090909091,46.603227272727274,26.813636363636363,438.2295454545455,0.08135635182965849,0.9188949712141797,78.57564318181818,78.57564318181818,0.9224894709999347,1.482489426522047
2019-09-02T13:06:00Z,2019-09-02T13:51:00Z,0.0516345,-35.49330444444445,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-02T13:51:00Z,4030,45,30.288636363636364,22.388636363636365,629.9376888888889,110.10215555555556,3.8444444444444446,10.586666666666666,1.9575111111111112,0.6102666666666666,2.943111111111111,3.5536222222222222,40.11602222222222,26.946666666666665,443.7055555555556,-0.9753309070376481,1.7695418783232444,-35.49330444444445,-35.49330444444445,2.020531820428136,2.0745427888020593
2019-09-02T14:04:00Z,2019-09-02T14:48:00Z,0.0932703,-33.41619545454545,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-02T14:48:00Z,4031,44,28.8,25.204545454545453,630.3,340.40570454545457,3.522727272727273,9.63409090909091,1.9648636363636365,0.8248409090909091,5.205909090909091,6.030931818181818,38.70527272727273,26.90681818181818,443.7772727272727,-0.6783386368501576,2.9075636309316444,-33.41619545454545,-33.41619545454545,2.9856439128201706,1.7999979659424854
2019-09-02T15:01:00Z,2019-09-02T15:46:00Z,0.0663468,-29.434335555555556,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-02T15:46:00Z,4032,45,20.486666666666668,30.633333333333333,630.2764,529.8607555555556,2.7822222222222224,10.766666666666667,1.9311555555555555,0.5438,3.412933333333333,3.9578,44.47871111111111,27.16888888888889,433.74111111111114,-0.44454114472951184,1.1403413190618399,-29.434335555555556,-29.434335555555556,1.2239261224915177,1.942506272991581
2019-09-02T15:59:00Z,2019-09-02T16:43:00Z,0.075691,-32.27946363636364,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-02T16:43:00Z,4033,44,19.811363636363637,32.37954545454546,630.0554318181818,706.4435454545454,2.6522727272727273,9.281818181818181,1.9328636363636365,0.5389090909090909,3.9005681818181817,4.4398409090909094,50.876704545454544,27.454545454545453,432.175,-0.35114707597735634,2.1312873308919076,-32.27946363636364,-32.27946363636364,2.160020822998658,1.7340875503348987
2019-09-02T16:56:00Z,2019-09-02T17:40:00Z,0.0212128,-32.57435454545455,4,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-02T17:40:00Z,4034,44,13.540909090909091,34.413953488372094,629.8247727272727,833.9333863636364,1.9022727272727273,5.7681818181818185,1.9094545454545455,0.33395454545454545,1.8440454545454545,2.1784090909090907,50.185295454545454,27.629545454545454,427.1068181818182,-1.449279985191436,-2.187867885780576,-32.57435454545455,-32.57435454545455,2.624343415238649,-2.155850795405732
2019-09-02T17:53:00Z,2019-09-02T18:38:00Z,0.00559279,-33.00002888888889,4,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-02T18:38:00Z,4035,45,11.806666666666667,34.593333333333334,629.3542444444445,609.1352222222222,1.6266666666666667,4.397777777777778,1.9051777777777776,0.4004666666666667,1.2438,1.645,48.998622222222224,27.85333333333333,426.22777777777776,-0.17013023568930113,-2.0661794080584537,-33.00002888888889,-33.00002888888889,2.0731718798451033,-1.6529514870353856
2019-09-02T18:51:00Z,2019-09-02T19:35:00Z,0.0171525,-35.34781363636364,4,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-02T19:35:00Z,4036,44,11.406818181818181,35.53409090909091,629.1538636363637,902.4044772727273,1.5772727272727274,4.945454545454545,1.90775,0.40475,1.2719772727272727,1.676909090909091,49.910022727272725,27.795454545454547,426.40681818181815,-0.504316166041416,-2.6510241053821146,-35.34781363636364,-35.34781363636364,2.69856695352325,-1.758784564269377
2019-09-02T19:48:00Z,2019-09-02T20:32:00Z,0.0204717,-35.609629545454546,4,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-02T20:32:00Z,4037,44,11.079545454545455,36.21363636363636,628.7710454545454,901.0976136363637,1.731818181818182,5.718181818181818,1.9078863636363637,0.415,1.2879772727272727,1.7032727272727273,49.969863636363634,28.013636363636362,426.25,0.12384884198894773,1.1312757137032527,-35.609629545454546,-35.609629545454546,1.1380348307836659,1.4617534276197102
2019-09-02T20:45:00Z,2019-09-02T21:30:00Z,0.0227649,-40.85022222222222,4,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-02T21:30:00Z,4038,45,11.117647058823529,36.18,627.0444444444445,817.1293555555555,1.768888888888889,6.413333333333333,1.9116,0.4373777777777778,1.7005777777777777,2.1385555555555555,51.3422,28.06222222222222,426.9144444444444,-1.460824251454634,-2.591114721826977,-40.85022222222222,-40.85022222222222,2.9745391231763088,-2.084159237576607
2019-09-02T21:43:00Z,2019-09-02T22:27:00Z,0.0501508,-39.616147727272725,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-02T22:27:00Z,4039,44,11.577142857142857,35.5125,627.5333636363637,446.8780227272727,2.3636363636363638,10.209090909090909,1.9146590909090908,0.5264090909090909,1.9368409090909091,2.4641363636363636,55.25863636363636,28.054545454545455,426.6068181818182,-2.4707603362376784,1.306035550835462,-39.616147727272725,-39.616147727272725,2.7947066928698283,2.655330334196144
2019-09-02T22:40:00Z,2019-09-02T23:25:00Z,0.0673005,-33.76407777777778,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-02T23:25:00Z,4040,45,11.635555555555555,35.17111111111111,627.6877555555556,267.691,2.5155555555555558,13.153333333333334,1.9166444444444444,0.5263555555555556,2.3050888888888887,2.832,55.36648888888889,27.9,426.90555555555557,-2.5599469550219687,0.4935690228407257,-33.76407777777778,-33.76407777777778,2.6070939363272276,2.9511254216056573
2019-09-02T23:38:00Z,2019-09-03T00:22:00Z,0.157315,-29.67799090909091,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-03T00:22:00Z,4041,44,12.411363636363637,34.45227272727273,627.5113636363636,155.97870454545455,2.2613636363636362,11.056818181818182,1.9230454545454545,0.41654545454545455,2.769090909090909,3.185840909090909,54.54234090909091,27.37272727272727,427.3727272727273,-2.40597629422259,-0.41994548589044295,-29.67799090909091,-29.67799090909091,2.442350535750515,-2.968790778337445
2019-09-03T00:35:00Z,2019-09-03T01:19:00Z,0.576651,13.292118181818182,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-03T01:19:00Z,4042,44,13.188636363636364,33.50909090909091,627.6676363636363,64.81034090909091,4.656818181818182,32.6,1.9451818181818181,0.8540454545454546,9.07765909090909,9.93215909090909,48.227568181818185,27.277272727272727,430.52272727272725,-2.583516207717915,-0.27612890828342235,13.292118181818182,13.292118181818182,2.598230776803891,-3.0351158303136097
2019-09-03T01:32:00Z,2019-09-03T02:17:00Z,0.660909,40.32972222222222,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-03T02:17:00Z,4043,45,13.988888888888889,32.382222222222225,627.7262222222222,0.48735555555555554,6.135555555555555,40.626666666666665,1.965111111111111,1.1485555555555556,15.824844444444444,16.973155555555557,42.43397777777778,26.906666666666666,431.2077777777778,-2.2419166075140566,0.14385345849182685,40.32972222222222,40.32972222222222,2.2465270736333,3.077515104981498
2019-09-03T03:27:00Z,2019-09-03T04:12:00Z,0.129138,-35.135484444444444,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-03T04:12:00Z,4044,45,21.66,25.98,628.2736222222222,0.6483333333333333,3.8622222222222224,11.082222222222223,1.9611777777777777,0.5245555555555556,6.995577777777778,7.520177777777778,42.049933333333335,27.080000000000002,446.6322222222222,0.46696454559100864,0.45360624127575794,-35.135484444444444,-35.135484444444444,0.6510103754651981,0.7708882886299734
2019-09-03T04:25:00Z,2019-09-03T05:09:00Z,0.193594,-31.94828409090909,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-03T05:09:00Z,4045,44,23.624242424242425,25.209302325581394,628.2451136363636,1.0514772727272728,5.163636363636364,19.311363636363637,2.106159090909091,0.6573636363636364,8.731431818181818,9.390477272727273,37.187068181818184,27.254545454545454,451.55227272727274,-0.1629995289837743,-0.44720598656734767,-31.94828409090909,-31.94828409090909,0.4759853368231074,-1.9203159705072819
2019-09-03T05:22:00Z,2019-09-03T06:07:00Z,0.106076,-35.22377777777778,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-03T06:07:00Z,4046,45,25.215555555555557,23.504444444444445,628.3270666666666,0.8332444444444445,4.835555555555556,15.153333333333332,2.0174444444444446,0.5012888888888889,6.3335333333333335,6.835288888888889,39.67988888888889,27.06888888888889,449.72333333333336,0.5864657628395156,0.8235162092176671,-35.22377777777778,-35.22377777777778,1.0110000187077997,0.9519635108984693
2019-09-03T06:20:00Z,2019-09-03T07:04:00Z,0.0367452,-38.13549090909091,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-03T07:04:00Z,4047,44,23.45909090909091,23.195454545454545,628.2209090909091,0.4491818181818182,3.743181818181818,10.659090909090908,1.9475454545454545,0.5128636363636364,2.682818181818182,3.195772727272727,45.341818181818184,27.225,441.50454545454545,0.7713663582853123,1.5454618304108796,-38.13549090909091,-38.13549090909091,1.7272690375130595,1.1078553227803931
2019-09-03T07:17:00Z,2019-09-03T08:01:00Z,0.0290667,-36.55059090909091,4,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-03T08:01:00Z,4048,44,22.55909090909091,23.529545454545456,628.2020681818182,0.3961363636363636,3.175,8.668181818181818,1.9373863636363635,0.4384090909090909,1.813568181818182,2.2521590909090907,45.374249999999996,26.98409090909091,440.8863636363636,-0.419448199517955,1.6872724647769761,-36.55059090909091,-36.55059090909091,1.7386273788461477,1.814452591811879
2019-09-03T08:15:00Z,2019-09-03T08:59:00Z,0.00792099,-34.71515909090909,4,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-03T08:59:00Z,4049,44,20.779545454545456,23.222727272727273,628.2261818181819,0.11175,2.3659090909090907,6.304545454545455,1.9191363636363636,0.4012727272727273,1.1967727272727273,1.59825,47.76865909090909,27.006818181818183,437.21363636363634,0.890564503380239,1.2933129384911444,-34.71515909090909,-34.71515909090909,1.5702749732290489,0.9677680719354191
2019-09-03T09:12:00Z,2019-09-03T09:56:00Z,0.0521856,-36.235854545454544,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-03T09:56:00Z,4050,44,22,21.576,625.9179545454546,2.3773863636363637,2.6386363636363637,7.340909090909091,1.9352727272727273,0.3881136363636364,1.673340909090909,2.0617954545454547,44.22165909090909,26.970454545454544,440.0090909090909,0.16355170759984722,-0.395401000491441,-36.235854545454544,-36.235854545454544,0.4278914725119659,-1.1785911480880626
2019-09-03T10:09:00Z,2019-09-03T10:54:00Z,0.0172492,-34.89519555555555,4,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-03T10:54:00Z,4051,45,23.055555555555557,20.846666666666668,629.0190888888889,0.6948,2.451111111111111,6.108888888888889,1.9293111111111112,0.4275555555555556,1.5679333333333334,1.9960666666666667,44.001977777777775,27.006666666666668,442.5544444444444,0.8097132429644635,1.0145498888409892,-34.89519555555555,-34.89519555555555,1.298055088499441,0.8972144073139892
2019-09-03T11:07:00Z,2019-09-03T11:51:00Z,0.011442,-34.115188636363634,4,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-03T11:51:00Z,4052,44,21.768421052631577,21.254761904761907,629.2499545454546,1.853,2.3045454545454547,4.861363636363636,1.9279090909090908,0.3513636363636364,1.9458863636363637,2.297659090909091,44.35584090909091,26.886363636363637,439.98636363636365,0.48894473809870087,1.00616379767372,-34.115188636363634,-34.115188636363634,1.1186744587517898,1.1184522119775335
2019-09-03T12:04:00Z,2019-09-03T12:49:00Z,0.10544099999999999,-31.425937777777776,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-03T12:49:00Z,4053,45,23.92,21.181818181818183,629.9150666666667,8.659088888888888,4.111111111111111,20.96,2.022488888888889,0.9443111111111111,8.856133333333334,9.802555555555555,32.477244444444445,26.953333333333333,451.33444444444444,-1.6236473998438286,-2.9310889420750112,-31.425937777777776,-31.425937777777776,3.3507481650183792,-2.076659453953753
2019-09-03T13:02:00Z,2019-09-03T13:46:00Z,0.0790472,-35.04109772727273,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-03T13:46:00Z,4054,44,49.143181818181816,19.418181818181818,631.6041818181818,99.28425,9.129545454545454,32.58181818181818,2.0657954545454547,1.2760454545454545,9.694727272727272,10.966818181818182,31.15359090909091,26.68409090909091,442.8159090909091,1.168181118107846,-3.3404247055593763,-35.04109772727273,-35.04109772727273,3.5387970185099826,-1.234379564082251
2019-09-03T13:59:00Z,2019-09-03T14:44:00Z,0.0951335,-39.597593333333336,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-03T14:44:00Z,4055,45,44.49777777777778,20.793333333333333,632.8454222222222,278.6842888888889,8.446666666666667,38.32666666666667,2.0355777777777777,2.117977777777778,8.824333333333334,10.942333333333334,31.12497777777778,26.75111111111111,444.6144444444445,2.7767041916308504,-1.2993742796022132,-39.597593333333336,-39.597593333333336,3.065690735594852,-0.43768506859788875
2019-09-03T15:58:00Z,2019-09-03T16:42:00Z,0.0826611,-14.786375,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-03T16:42:00Z,4056,44,49.52045454545455,23.579545454545453,633.8915681818182,718.5863863636364,9.827272727272728,28.875,2.04325,1.4831818181818182,5.482181818181818,6.964818181818182,43.252272727272725,25.756818181818183,430.3545454545455,-1.823087921182469,-2.8485990146843148,-14.786375,-14.786375,3.382035764864391,-2.1401056706298864
2019-09-03T16:55:00Z,2019-09-03T17:39:00Z,0.0720156,0.3605045454545459,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-03T17:39:00Z,4057,44,50.48863636363637,24.37272727272727,633.7590681818182,695.6315681818182,10.9,34.461363636363636,2.0620454545454545,1.120659090909091,4.549477272727272,5.6695,48.133568181818184,26.5,430.0681818181818,-2.178507514408788,-2.4213772955352217,0.3605045454545459,0.3605045454545459,3.2571403097915543,-2.3034443711016284
2019-09-03T17:52:00Z,2019-09-03T18:37:00Z,0.102985,27.391191111111112,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-03T18:37:00Z,4058,45,55.617777777777775,24.3,633.2971111111111,892.8888666666667,11.162222222222223,28.695555555555554,2.0514666666666668,1.2942222222222222,4.063688888888889,5.359066666666666,47.55771111111111,26.75777777777778,431.2055555555556,-2.9708165917611864,-2.1708189487017386,27.391191111111112,27.391191111111112,3.679430136573607,-2.510548903653798
2019-09-03T18:50:00Z,2019-09-03T19:34:00Z,0.131718,-36.99375454545454,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-03T19:34:00Z,4059,44,53.138636363636365,25.23181818181818,632.8788409090909,873.4894772727273,9.209090909090909,23.28409090909091,2.05675,1.0453636363636363,3.427431818181818,4.473136363636364,48.601136363636364,26.970454545454544,431.37045454545455,-2.409128393444255,-1.1698194414325611,-36.99375454545454,-36.99375454545454,2.678129410923394,-2.6895491706635055
2019-09-03T19:47:00Z,2019-09-03T20:32:00Z,0.267528,-12.110255555555556,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-03T20:32:00Z,4060,45,52.644444444444446,25.637777777777778,632.4756666666667,733.4622,9.382222222222222,29.102222222222224,2.061688888888889,0.8741777777777778,3.6317555555555554,4.5064222222222226,49.583711111111114,27.16888888888889,433.42555555555555,-3.0673879766069296,-0.230285498958305,-12.110255555555556,-12.110255555555556,3.07602022263561,-3.0666577892619005
2019-09-03T20:44:00Z,2019-09-03T21:29:00Z,0.147883,2.852237777777778,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-03T21:29:00Z,4061,45,45.882222222222225,26.604444444444443,632.1315333333333,771.3701333333333,7.404444444444445,23.046666666666667,2.0393555555555554,0.8563333333333334,3.2158,4.0726,51.12388888888889,27.38888888888889,431.8811111111111,-2.336248970151663,-0.3363551146369645,2.852237777777778,2.852237777777778,2.360337690602163,-2.9986029256440907
2019-09-03T21:42:00Z,2019-09-03T22:26:00Z,0.112419,64.54701136363636,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-03T22:26:00Z,4062,44,43.961363636363636,27.488636363636363,631.8245681818182,594.2175227272727,7.906818181818182,25.204545454545453,2.0543863636363637,0.8318863636363636,4.143590909090909,4.975159090909091,53.644659090909094,27,432.0840909090909,-1.5461895607604,-0.705860644605459,64.54701136363636,64.54701136363636,1.699688620720652,-2.713333051430523
2019-09-03T22:39:00Z,2019-09-03T23:24:00Z,0.109006,13.133555555555557,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-03T23:24:00Z,4063,45,43.58444444444444,27.373333333333335,631.7711777777778,429.6008,7.933333333333334,25.26,2.0431777777777778,0.8206888888888889,4.276866666666667,5.098133333333333,55.86037777777778,26.913333333333334,432.6722222222222,-1.6760890545759177,-1.346122468884883,13.133555555555557,13.133555555555557,2.1497256150741486,-2.4649442491084024
2019-09-03T23:36:00Z,2019-09-04T00:21:00Z,0.267365,38.35746888888889,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-04T00:21:00Z,4064,45,44.035135135135135,27.088636363636365,631.5319111111111,170.50482222222223,8.46,25.65111111111111,2.030466666666667,0.6289555555555556,4.079177777777778,4.708777777777778,55.28548888888889,26.453333333333333,432.3211111111111,-2.1375199511090686,-0.17035523094529137,38.35746888888889,38.35746888888889,2.14429765799894,-3.0620631423279105
2019-09-04T00:34:00Z,2019-09-04T01:18:00Z,0.035705,-0.010122727272727224,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-04T01:18:00Z,4065,44,46.11219512195122,26.428947368421053,631.5345909090909,35.312045454545455,7.954545454545454,17.897727272727273,2.0143636363636364,0.42765909090909093,3.172727272727273,3.6004318181818182,49.82602272727273,25.829545454545453,432.54318181818184,-0.7499729525647731,2.1961840561640784,-0.010122727272727224,-0.010122727272727224,2.3207076158206634,1.8998690392993154
2019-09-04T01:31:00Z,2019-09-04T02:16:00Z,0.142689,-8.313466666666667,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-04T02:16:00Z,4066,45,46.59230769230769,25.295652173913044,629.8579777777778,1.1342444444444444,9.437777777777779,33.43555555555555,2.0212222222222223,0.591911111111111,5.137844444444444,5.731111111111111,41.761155555555554,25.61777777777778,431.98333333333335,-2.394957824612369,-0.5031139789046489,-8.313466666666667,-8.313466666666667,2.447232448591935,-2.9345313419889663
2019-09-04T02:28:00Z,2019-09-04T03:13:00Z,0.23568,-30.387684444444446,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-04T03:13:00Z,4067,45,49.651428571428575,23.70769230769231,631.8774222222222,0.04162222222222223,8.684444444444445,26.933333333333334,2.0498,0.7562888888888889,7.372933333333333,8.129888888888889,34.364533333333334,25.622222222222224,429.0722222222222,-3.782832635795327,-1.0223155561445139,-30.387684444444446,-30.387684444444446,3.918539504301735,-2.877646579718114
2019-09-04T03:26:00Z,2019-09-04T04:10:00Z,0.32154,-22.38099318181818,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-04T04:10:00Z,4068,44,50.54318181818182,22.825581395348838,632.5766363636363,0.04245454545454545,7.7318181818181815,23.454545454545453,2.006340909090909,0.8368863636363636,4.6881818181818184,5.525681818181818,33.991,25.547727272727272,428.1136363636364,-3.8171602447266966,-0.3964273754175765,-22.38099318181818,-22.38099318181818,3.837690320740125,-3.038109629541356
2019-09-04T04:23:00Z,2019-09-04T05:07:00Z,0.106192,-37.23257045454545,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-04T05:07:00Z,4069,44,52,22.613636363636363,633.0175227272728,0.03731818181818182,8.093181818181819,28.529545454545456,2.0015227272727274,0.7232727272727273,4.175840909090909,4.899090909090909,38.38134090909091,25.4,425.3636363636364,-2.7683653361158154,2.14217153863273,-37.23257045454545,-37.23257045454545,3.500392197331,2.4830303689619933
2019-09-04T05:20:00Z,2019-09-04T06:05:00Z,0.352562,-26.679766666666666,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-04T06:05:00Z,4070,45,53.815555555555555,21.984444444444446,632.9515333333334,0,7.528888888888889,22.891111111111112,1.9992444444444444,0.9736,5.697533333333333,6.6704888888888885,34.05811111111111,25.31111111111111,426.0388888888889,-2.1789619280824017,0.2661969115818961,-26.679766666666666,-26.679766666666666,2.19516192563745,3.0200281894800263
2019-09-04T06:18:00Z,2019-09-04T07:02:00Z,0.0398977,-38.78319545454546,NA,ppbV,14,Extraction_Livingston_Drilling,Livingston,39.98,-105.04,39.98,-105.04,Drilling,674,104,2019-09-04T07:02:00Z,4071,44,59.71219512195122,19.917073170731708,632.3469318181818,0.2665,7.695454545454545,21.770454545454545,2.0062954545454543,0.6799545454545455,3.2907272727272727,3.9710227272727274,33.25147727272727,25.35681818181818,430.0977272727273,-0.21888382772264367,1.2936276887973093,-38.78319545454546,-38.78319545454546,1.3120147587819215,1.7384103720396549
