StartTime_[LST],EndTime_[LST],ethane_[ppbV],ethane_Flags,propane_[ppbV],propane_Flags,isobutane_[ppbV],isobutane_Flags,n-butane_[ppbV],n-butane_Flags,cyclopentane_[ppbV],cyclopentane_Flags,isopentane_[ppbV],isopentane_Flags,n-pentane_[ppbV],n-pentane_Flags,2-methyl-pentane_[ppbV],2-methyl-pentane_Flags,3-methyl-pentane_[ppbV],3-methyl-pentane_Flags,isoprene_[ppbV],isoprene_Flags,n-hexane_[ppbV],n-hexane_Flags,methyl-cyclopentane_[ppbV],methyl-cyclopentane_Flags,benzene_[ppbV],benzene_Flags,toluene_[ppbV],toluene_Flags,n-octane_[ppbV],n-octane_Flags,ethyl-benzene_[ppbV],ethyl-benzene_Flags,"m,p-xylene_[ppbV]","m,p-xylene_Flags",o-xylene_[ppbV],o-xylene_Flags,n-nonane_[ppbV],n-nonane_Flags,p-ethyl-toluene_[ppbV],p-ethyl-toluene_Flags,"1,2,4-trimethyl-benzene_[ppbV]","1,2,4-trimethyl-benzene_Flags",n-decane_[ppbV],n-decane_Flags,p-diethyl-benzene_[ppbV],p-diethyl-benzene_Flags,n-undecane_[ppbV],n-undecane_Flags,n-dodecane_[ppbV],n-dodecane_Flags
12/09/2021 3:16:00,12/09/2021 4:14:00,4.49807,,1.72469,,,1,,1,0.0777579,,6.0429,,4.27139,,0.466147,,0.411385,,,1,0.132824,,0.205723,2,0.0552312,,0.0579209,,0.0190028,4,0.0101188,4,0.0257305,4,0.0167341,4,,1,,1,,1,0.000365021,4,0.0783049,,0.182409,,0.200342,
12/09/2021 4:17:00,12/09/2021 5:15:00,107.447,,195.923,,32.1288,,99.8895,,1.11165,,18.8664,,18.1145,,1.81207,,1.74062,,,1,2.9815,,1.77548,,0.715266,,0.384504,,0.156472,,0.0562695,4,0.2246,,0.0674776,,0.0732507,,0.0526832,4,0.0277327,4,0.0484225,4,0.0283348,4,0.0930826,,0.0403402,4
12/09/2021 5:19:00,12/09/2021 6:17:00,84.9111,,197.171,,34.3988,,107.806,,0.882473,,20.1655,,13.7238,,1.71822,,1.49419,,,1,2.81623,,1.10331,2,0.542441,,0.488299,,0.243174,,0.0488953,,0.16157,,0.0460401,,0.0655718,,0.00633867,4,0.00337867,4,0.00847101,4,0.0742152,,0.123393,,0.13659,
12/09/2021 6:20:00,12/09/2021 7:18:00,16.8731,,19.069,,4.17273,,12.755,,0.304665,,3.86986,,5.15005,,0.819965,,0.528514,,,1,1.16231,,0.649793,,0.410752,,0.429042,,0.161329,,0.0391512,4,0.168496,,0.065843,,0.0884709,,,1,0.0331111,4,0.00872673,4,0.0513135,4,0.083703,,0.0757537,
12/09/2021 7:21:00,11/17/2021 8:23:00,1117.65,,2313.99,,349.426,,1170.68,,7.43758,,183.905,,147.669,,13.835,,13.3894,,,1,35.9154,,11.1277,,6.49357,,4.36712,,2.19031,,0.267963,,1.52474,,0.387453,,0.681175,,,1,0.171137,,0.196306,,0.0940533,,0.133429,,0.110878,
12/09/2021 9:29:00,12/09/2021 10:27:00,234.113,,1134.13,,125.974,,580.054,,4.93623,,83.833,,73.3573,,5.04847,,4.91607,,,1,6.64624,,4.78041,,1.53243,,0.888066,,0.325036,,0.0706244,,0.251791,,0.0846539,,0.127113,,,1,0.0439466,4,0.0533836,4,0.0593833,,0.228521,,0.0729264,
12/09/2021 10:29:00,12/09/2021 11:27:00,163.043,,324.616,,52.3921,,159.303,,1.58852,,30.0554,,24.0219,,2.67865,,2.49366,,,1,5.08636,,2.18111,2,0.987172,,0.724028,,0.377771,,0.0517814,,0.238961,,0.0700513,,0.120211,,,1,0.0458866,,0.0447996,,0.0781809,,0.117949,,0.12096,
12/09/2021 11:30:00,12/09/2021 12:28:00,113.243,,186.252,,35.305,,112.808,,1.5645,,28.3442,,30.0821,,3.02996,,2.96929,,,1,2.04009,,1.87699,,0.800091,,0.368918,,0.152909,,0.03406,4,0.119213,,0.0638376,,0.0831565,,,1,0.0216841,4,0.0387613,4,0.0374026,4,0.0852098,,0.0428359,4
12/09/2021 12:30:00,12/09/2021 13:28:00,45.7561,,60.0386,,11.7353,,29.1291,,0.548798,,11.1036,,9.41923,,1.39783,,1.32425,,,1,1.81649,,0.841886,2,0.34754,,0.287639,,0.149313,,2.08E-05,4,0.100163,,0.0307744,4,0.0519289,,,1,-0.00268872,4,0.0270024,4,0.0742842,,0.121347,,0.125371,
12/09/2021 13:31:00,12/09/2021 14:29:00,542.051,,1082.24,,163.93,,544.155,,4.43602,,94.8366,,89.6654,,7.99022,,6.62418,,,1,9.17903,,7.5699,,2.1109,,0.949304,,0.403867,,0.0781889,,0.316718,,0.090216,,0.168619,,,1,0.0544868,4,0.0745619,,0.0437127,4,0.0679626,,0.0378421,4
