StartTime_[LST],EndTime_[LST],ethane_[ppbV],ethane_Flags,propane_[ppbV],propane_Flags,isobutane_[ppbV],isobutane_Flags,n-butane_[ppbV],n-butane_Flags,cyclopentane_[ppbV],cyclopentane_Flags,isopentane_[ppbV],isopentane_Flags,n-pentane_[ppbV],n-pentane_Flags,2-methyl-pentane_[ppbV],2-methyl-pentane_Flags,3-methyl-pentane_[ppbV],3-methyl-pentane_Flags,isoprene_[ppbV],isoprene_Flags,n-hexane_[ppbV],n-hexane_Flags,methyl-cyclopentane_[ppbV],methyl-cyclopentane_Flags,benzene_[ppbV],benzene_Flags,toluene_[ppbV],toluene_Flags,n-octane_[ppbV],n-octane_Flags,ethyl-benzene_[ppbV],ethyl-benzene_Flags,"m,p-xylene_[ppbV]","m,p-xylene_Flags",o-xylene_[ppbV],o-xylene_Flags,n-nonane_[ppbV],n-nonane_Flags,p-ethyl-toluene_[ppbV],p-ethyl-toluene_Flags,"1,2,4-trimethyl-benzene_[ppbV]","1,2,4-trimethyl-benzene_Flags",n-decane_[ppbV],n-decane_Flags,p-diethyl-benzene_[ppbV],p-diethyl-benzene_Flags,n-undecane_[ppbV],n-undecane_Flags,n-dodecane_[ppbV],n-dodecane_Flags
06/05/2019 13:46:00,06/05/2019 14:31:00,3.75654,,2.28834,,0.424224,,1.14602,,0.0360444,,0.333227,,0.318981,2,0.104212,,0.119393,,0.10095,,0.114844,,0.0248631,4,0.0764469,,0.0819427,,0.0210859,4,0.0075852,4,0.00220317,4,0.000701391,4,0.00341094,4,,1,-0.0186639,4,-0.00712193,4,,1,-0.0217738,2,-0.0446219,2
06/05/2019 14:48:00,06/05/2019 15:33:00,3.18,,1.5126,,0.277526,,0.752968,,0.0359563,,0.268606,,0.260713,2,0.0828453,,0.100202,,0.0865583,,0.0886206,,0.0683926,,0.0656963,,0.0471449,,0.0194409,4,0.00280164,4,0.00467518,4,-0.00120302,4,0.00179251,4,-0.0113442,4,-0.0136719,4,-0.00960462,4,,1,-0.026783,2,-0.0593597,2
06/05/2019 15:50:00,06/05/2019 16:35:00,2.99014,,1.23653,,0.211617,,0.549903,,0.0321349,,0.239484,,0.21008,2,0.0831319,,0.0940956,,0.0857731,,0.0817669,,0.0633887,,0.0805783,,0.0491595,,0.0176559,4,0.00470331,4,-0.00232006,4,-0.000140458,4,0.00181459,4,,1,-0.0199349,4,-0.0104803,4,,1,-0.0285334,2,-0.0628882,2
06/05/2019 16:52:00,06/05/2019 17:37:00,3.41687,,1.5276,,0.285329,,0.734933,,0.0384945,,0.299547,,0.264888,2,0.11291,,0.112657,,0.105588,,0.162483,,0.0756134,,0.080893,,0.143965,,0.0261451,4,0.0124411,4,0.0115203,4,0.00742299,4,0.00696864,4,-0.00801894,4,-0.0147398,4,-0.00489641,4,,1,-0.0271072,2,-0.0593346,2
06/05/2019 17:54:00,06/05/2019 18:39:00,2.37809,,0.852288,,0.154514,,0.363289,,0.0298617,4,0.2217,,0.176351,2,0.078844,,0.0935781,,0.0868878,,0.101677,,0.0640384,,0.0672983,,0.10032,,0.0228859,4,0.00913794,4,0.0201148,4,0.00452369,4,0.00350357,4,,1,-0.017466,4,-0.00885431,4,,1,-0.0282544,2,-0.0627739,2
06/05/2019 18:56:00,06/05/2019 19:41:00,3.57142,,1.72683,,0.312816,,0.76088,,0.0326976,,0.29353,,0.269062,2,0.0953348,,0.0979928,,0.0836188,,0.141265,,0.0769463,,0.0706801,,0.089406,,0.0228565,4,0.0068859,4,0.00229024,4,0.00256015,4,0.0044251,4,-0.0113442,4,-0.0172252,4,-0.00799464,4,,1,-0.026686,2,-0.0658279,2
06/05/2019 19:58:00,06/05/2019 20:43:00,2.47125,,1.06823,,0.175055,,0.39597,,0.0287776,4,0.200967,,0.190921,2,0.0731453,,0.0936913,,0.0838704,,0.0805849,,0.0604055,,0.057654,,0.0544768,,0.0165415,4,0.00545553,4,0.0011623,4,0.00621458,4,0.00300543,4,0.00962511,4,-0.0177862,4,-0.0112189,4,,1,-0.0296269,2,-0.0676933,2
06/05/2019 21:00:00,06/05/2019 21:45:00,2.46867,,0.908077,,0.172741,,0.350046,,0.0286304,4,0.188504,,0.172807,2,0.122093,,0.0907127,,,1,0.220288,,0.0589949,,0.0597119,,0.0712774,,0.0220832,4,0.00723374,4,0.0161314,4,0.00578143,4,0.00274833,4,,1,-0.0201969,4,-0.00915871,4,,1,-0.0295865,2,-0.0652949,2
06/05/2019 22:02:00,06/05/2019 22:47:00,2.73278,,1.79687,,0.324715,,0.955926,,0.0413786,,0.432375,,0.340071,2,0.118218,,0.122784,,0.0843903,,0.178162,,0.11063,,0.0771827,,0.107475,,0.0331829,,0.0108403,4,0.00589123,4,0.00934202,4,0.00532251,4,-0.00545916,4,-0.0173508,4,-0.00812486,4,-0.00476074,4,-0.0268693,2,-0.0661417,2
06/05/2019 23:04:00,06/05/2019 23:49:00,2.53932,,0.922219,,0.164546,,0.340751,,0.0340233,,0.218947,,0.169415,2,0.0793103,,0.0930117,,0.0885926,,0.0973845,,0.0583959,,0.062843,,0.0981555,,0.0182219,4,0.00902296,4,0.0229937,4,0.00525387,4,0.00249222,4,0.00807364,4,-0.0154017,4,-0.00729869,4,,1,-0.0263001,2,-0.066825,2
