StartTime_[LST],EndTime_[LST],WindSpeed_[m/s],WindDirection_[degrees],RH_[percent],T(ambient)_[C],P(barometric)_[mmHG],T(shelter)_[C],SolarRadiation_[W/m2],VOC(pid)_[ppbV],PM2.5(LTP)_[ug/m3],PM10(LTP)_[ug/m3],CO2_[ppmV],CH4_[ppmV],NO_[ppbV],NO2_[ppbV],NOx_[ppbV],O3_[ppbV]
05/14/2019 12:17:00,05/14/2019 12:17:59,3.36,245.1,19.1,27.4,641.719,27.5,261.233,2.4875,4.1,9.5,421.15,1.939,0.765,1.816,2.582,59.85
05/14/2019 12:18:00,05/14/2019 12:18:59,3.46,250.9,18.6,27.4,641.71,27.5,250.902,2.5167,4.1,11,420.85,1.939,0.754,1.847,2.602,58.65
05/14/2019 12:19:00,05/14/2019 12:19:59,3.64,225.1,18.5,27.4,641.669,27.5,241.234,2.4833,4.1,9.8,422.45,1.941,0.748,1.849,2.598,58.116
05/14/2019 12:20:00,05/14/2019 12:20:59,3.54,214.9,17.4,27,641.596,27.5,232.882,2.2375,4,8.2,421.85,1.938,0.739,1.861,2.601,57.833
05/14/2019 12:21:00,05/14/2019 12:21:59,3.55,206.7,17.6,26.9,641.489,27.5,222.066,2.1857,3.9,9.7,421.55,1.938,0.716,1.809,2.526,59.183
05/14/2019 12:22:00,05/14/2019 12:22:59,3.59,199.3,17.9,26.8,641.348,27.5,208.875,2.1833,4.3,11.2,422.05,1.937,0.692,1.742,2.434,60.133
05/14/2019 12:23:00,05/14/2019 12:23:59,3.58,211.9,18,26.8,641.172,27.5,196.982,2.2333,4.3,12.3,422.25,1.937,0.678,1.713,2.391,60.016
05/14/2019 12:24:00,05/14/2019 12:24:59,3.56,227.4,18.1,26.8,641.031,27.5,186.501,2.2143,4.1,10.4,421.75,1.938,0.665,1.663,2.328,59.666
05/14/2019 12:25:00,05/14/2019 12:25:59,3.55,231.6,18.5,26.8,640.926,27.5,175.63,2.2833,4.1,10.2,421.15,1.938,0.642,1.555,2.198,59.333
05/14/2019 12:26:00,05/14/2019 12:26:59,3.37,235,19.4,26.7,640.855,27.5,164.895,2.3857,4.2,10,421.05,1.94,0.614,1.487,2.101,60.033
05/14/2019 12:27:00,05/14/2019 12:27:59,3.36,242.3,,,640.82,27.5,152.768,2.3571,4.5,10.4,421.35,1.941,0.586,1.447,2.034,60.266
05/14/2019 12:28:00,05/14/2019 12:28:59,3.29,237,19,26.6,640.82,27.5,146.091,2.3429,4.4,11,421.35,1.941,0.569,1.454,2.026,60.666
05/14/2019 12:29:00,05/14/2019 12:29:59,3.25,234.5,18.8,26.5,640.856,27.5,137.272,2.2857,3.8,11.8,421.45,1.94,0.563,1.493,2.057,61.45
05/14/2019 12:30:00,05/14/2019 12:30:59,3.15,226,19,26.5,640.927,27.5,129.574,2.3333,4,11.6,421.75,1.943,0.557,1.567,2.124,61.583
05/14/2019 12:31:00,05/14/2019 12:31:59,3.09,217.3,19,26.3,641.034,27.5,123.318,2.2333,4.8,13.2,422.25,1.944,0.548,1.649,2.197,61.566
05/14/2019 12:32:00,05/14/2019 12:32:59,3.15,238.7,19,26.3,641.177,27.4,117.802,2.2714,4.9,13.4,421.95,1.945,0.536,1.709,2.246,63.183
05/14/2019 12:33:00,05/14/2019 12:33:59,3.13,234.1,19,26.4,641.357,27.4,113.707,2.2833,4.6,15.1,421.95,1.946,0.529,1.821,2.355,63.333
05/14/2019 12:34:00,05/14/2019 12:34:59,3.1,252.2,19.3,26.5,641.502,27.4,110.468,2.3714,4,13.3,422.25,1.946,0.531,1.938,2.5,62.65
05/14/2019 12:35:00,05/14/2019 12:35:59,3.1,242.2,19.7,26.6,641.613,27.4,108.593,2.45,4.5,14.7,424.15,1.949,0.578,2.276,2.854,61.366
05/14/2019 12:36:00,05/14/2019 12:36:59,3.34,233.8,19.4,26.4,641.688,27.4,107.982,2.4571,4.8,9.2,422.45,1.948,0.589,2.519,3.108,60.2
05/14/2019 12:37:00,05/14/2019 12:37:59,3.25,226.9,19.4,26.4,641.729,27.4,107.447,2.3625,4.9,11.7,422.35,1.946,0.583,2.654,3.237,61.116
05/14/2019 12:38:00,05/14/2019 12:38:59,3.2,233.3,20,26.4,641.735,27.3,107,2.5167,4.8,12.7,422.95,1.947,0.582,2.77,3.353,61.266
05/14/2019 12:39:00,05/14/2019 12:39:59,3.52,244.9,19.7,26.4,641.74,27.3,107,2.4857,4.6,14.3,423.95,1.948,0.587,2.896,3.483,60.033
05/14/2019 12:40:00,05/14/2019 12:40:59,3.93,230.5,20,26.3,641.745,27.3,107.966,2.4875,4.8,14.2,422.95,1.948,0.588,3.095,3.684,59.566
05/14/2019 12:41:00,05/14/2019 12:41:59,4.04,260.9,19.7,26.3,641.751,27.3,108.833,2.5,5,16.2,423.25,1.949,0.587,3.291,3.878,59.783
05/14/2019 12:42:00,05/14/2019 12:42:59,4,238.4,20,26.3,641.758,27.3,110.173,2.6714,5.4,21.5,423.55,1.95,0.559,3.413,3.972,60.483
05/14/2019 12:43:00,05/14/2019 12:43:59,4.32,221.4,19.1,26.1,641.764,27.3,112,2.4125,5.3,25.7,423.35,1.947,0.511,3.358,3.869,59
05/14/2019 12:44:00,05/14/2019 12:44:59,4.67,230,19.3,26,641.773,27.3,113.99,2.3833,7,24.2,423.25,1.945,0.508,3.362,3.874,57.783
05/14/2019 12:45:00,05/14/2019 12:45:59,4.96,241.1,20,26,641.783,27.3,115.64,2.4667,6.3,63.4,423.35,1.945,0.519,3.515,4.04,57.366
05/14/2019 12:46:00,05/14/2019 12:46:59,5.1,244.4,20.3,26,641.796,27.4,118.575,2.525,6.4,49.5,423.45,1.945,0.518,3.642,4.161,55.883
05/14/2019 12:47:00,05/14/2019 12:47:59,5.61,248.7,20.1,25.9,641.812,27.4,125.578,2.5143,6.2,31.2,423.25,1.942,0.516,3.661,4.178,55.916
05/14/2019 12:48:00,05/14/2019 12:48:59,6.18,262.9,21.5,25.6,641.83,27.4,133.541,2.6857,5.9,26.4,424.55,1.941,0.577,3.549,4.127,57.35
05/14/2019 12:49:00,05/14/2019 12:49:59,6.34,274.3,23.2,25.2,641.852,27.4,148.473,2.75,6.3,36.5,424.45,1.942,0.718,3.547,4.266,58.55
05/14/2019 12:50:00,05/14/2019 12:50:59,6.29,275.8,24.2,24.8,641.874,27.4,160.151,2.7333,6.8,50.3,423.05,1.938,0.767,3.475,4.242,60.35
05/14/2019 12:51:00,05/14/2019 12:51:59,6.34,260.3,28.4,24,641.896,27.4,174.308,3.1286,10.4,56.8,422.85,1.941,0.758,3.269,4,61.516
05/14/2019 12:52:00,05/14/2019 12:52:59,6.26,246.3,27.7,23.5,641.917,27.4,180.859,3.1429,5.2,23.7,422.25,1.941,0.741,3.019,3.761,62.033
05/14/2019 12:53:00,05/14/2019 12:53:59,5.92,238.6,26.8,23.5,641.936,27.4,199.449,2.9571,5.1,19.8,421.75,1.939,0.716,2.704,3.419,62.133
05/14/2019 12:54:00,05/14/2019 12:54:59,5.69,218.2,23.5,23.9,641.952,27.4,215.435,2.7,4.7,10.6,421.55,1.936,0.705,2.372,3.078,61.8
05/14/2019 12:55:00,05/14/2019 12:55:59,5.38,220.4,22.1,24.2,641.964,27.4,233.566,2.4333,4.1,7.3,421.65,1.936,0.703,2.152,2.856,62.266
05/14/2019 12:56:00,05/14/2019 12:56:59,5.23,228.9,23.2,24.4,641.974,27.4,254.143,2.4429,4.1,7.7,421.65,1.937,0.601,1.968,2.547,62.116
05/14/2019 12:57:00,05/14/2019 12:57:59,4.91,234.9,22.3,24.5,641.98,27.4,273.787,2.3625,4.1,7.9,421.75,1.936,0.465,1.632,2.094,61.683
05/14/2019 12:58:00,05/14/2019 12:58:59,4.72,205.3,24.7,24.4,641.982,27.5,295.256,2.7,4.2,7.4,421.95,1.936,0.43,1.465,1.895,61.566
05/14/2019 12:59:00,05/14/2019 12:59:59,4.61,194.4,25.5,24.3,641.982,27.5,322.809,2.7125,4.2,8.8,421.65,1.936,0.431,1.419,1.85,60.916
05/14/2019 13:00:00,05/14/2019 13:00:59,4.71,197.3,23.6,24.5,641.98,27.5,383.94,2.5875,4.1,9.3,421.85,1.935,0.444,1.43,1.874,60.283
05/14/2019 13:01:00,05/14/2019 13:01:59,4.73,203,25,24.6,641.976,27.6,606.301,2.5286,3.9,6.1,421.55,1.933,0.453,1.429,1.882,60.466
05/14/2019 13:02:00,05/14/2019 13:02:59,4.82,201,25.1,24.6,641.974,27.6,706.895,2.7,3.8,6.2,421.05,1.934,0.463,1.473,1.942,59.85
05/14/2019 13:03:00,05/14/2019 13:03:59,4.85,202.2,25.1,24.7,641.973,27.6,573.254,2.675,3.6,6,421.05,1.934,0.482,1.536,2.02,59.1
05/14/2019 13:04:00,05/14/2019 13:04:59,5,205.7,21.9,24.9,641.973,27.6,449.159,2.3286,3.4,5,421.45,1.933,0.495,1.574,2.069,59.116
05/14/2019 13:05:00,05/14/2019 13:05:59,5.3,210.6,21.8,24.9,641.974,27.6,390.739,2.25,3.3,4.5,421.45,1.933,0.495,1.567,2.063,59.666
05/14/2019 13:06:00,05/14/2019 13:06:59,5.25,178.3,20.1,24.9,641.976,27.5,377.038,2.2667,3.2,5.1,421.05,1.933,0.506,1.544,2.05,60.233
05/14/2019 13:07:00,05/14/2019 13:07:59,5.15,190,21.7,25,641.979,27.5,373.305,2.1857,3.4,6.7,421.45,1.933,0.507,1.506,2.014,60.45
05/14/2019 13:08:00,05/14/2019 13:08:59,4.93,199.6,22.4,25,641.982,27.4,367.107,2.3125,3.5,7.7,421.15,1.933,0.512,1.499,2.015,60.45
05/14/2019 13:09:00,05/14/2019 13:09:59,4.59,209.6,21.9,25.1,641.986,27.4,368.028,2.35,3.6,7.2,421.05,1.933,0.533,1.549,2.082,59.816
05/14/2019 13:10:00,05/14/2019 13:10:59,4.28,208.3,20.3,25.2,641.988,27.3,371.756,2.1,3.7,6.8,421.45,1.934,0.526,1.519,2.046,60.083
05/14/2019 13:11:00,05/14/2019 13:11:59,4.22,204.2,21.1,25.2,641.99,27.3,378.248,2.1625,3.7,6.9,421.55,1.933,0.515,1.473,1.988,61.216
05/14/2019 13:12:00,05/14/2019 13:12:59,4.16,219.6,20.8,25.2,641.988,27.2,395.175,2.1333,3.5,6.1,421.35,1.933,0.514,1.441,1.955,61.45
05/14/2019 13:13:00,05/14/2019 13:13:59,4.17,222.1,23.2,25.3,641.983,27.2,458.624,2.4429,3.6,7.5,420.95,1.933,0.535,1.475,2.016,60.2
05/14/2019 13:14:00,05/14/2019 13:14:59,3.89,223.7,21.9,25.4,641.974,27.1,690.657,2.3571,3.5,8.1,421.15,1.935,0.568,1.554,2.122,58.483
05/14/2019 13:15:00,05/14/2019 13:15:59,3.65,207,20.9,25.5,641.963,27.1,690.201,2.2333,3.6,5.9,421.65,1.934,0.585,1.594,2.179,58.366
05/14/2019 13:16:00,05/14/2019 13:16:59,3.45,206.3,20.8,25.5,641.95,27,588.354,2.2,3.8,6.3,421.85,1.934,0.588,1.587,2.175,59.583
05/14/2019 13:17:00,05/14/2019 13:17:59,3.5,189.8,22.3,25.6,641.936,26.9,436.722,2.325,3.4,7.5,420.95,1.933,0.586,1.614,2.2,59.733
05/14/2019 13:18:00,05/14/2019 13:18:59,3.53,203.8,23.2,25.6,641.922,26.9,412.036,2.4286,3.8,9.5,420.25,1.933,0.597,1.684,2.284,58.9
05/14/2019 13:19:00,05/14/2019 13:19:59,3.51,164.4,22.9,25.5,641.908,26.9,429.79,2.4833,4,8.3,420.75,1.934,0.626,1.786,2.427,58.266
05/14/2019 13:20:00,05/14/2019 13:20:59,3.49,168,22.4,25.5,641.894,26.8,461.931,2.4125,4.1,10.2,419.75,1.934,0.653,1.881,2.535,57.833
05/14/2019 13:21:00,05/14/2019 13:21:59,3.53,158.1,22,25.5,641.88,26.7,524.044,2.4625,4.4,10,420.55,1.934,0.645,1.891,2.536,57.4
05/14/2019 13:22:00,05/14/2019 13:22:59,3.53,136.2,19.7,25.5,641.865,26.7,613.542,2.15,3.8,11.2,420.35,1.934,0.635,1.899,2.534,57.116
05/14/2019 13:23:00,05/14/2019 13:23:59,3.61,150.2,19.4,25.5,641.851,26.6,590.86,2.1333,3.8,8.6,420.75,1.934,0.624,1.912,2.536,58.383
05/14/2019 13:24:00,05/14/2019 13:24:59,3.84,232.4,21.5,25.7,641.838,26.6,469.945,2.2,4,7.8,420.95,1.934,0.614,1.915,2.53,59.733
05/14/2019 13:25:00,05/14/2019 13:25:59,4.01,207.1,21,25.8,641.824,26.5,452.757,2.3,3.8,7.6,420.65,1.935,0.603,1.883,2.486,59.683
05/14/2019 13:26:00,05/14/2019 13:26:59,4.26,229.6,21.8,25.9,641.812,26.5,407.379,2.3857,3.9,8.5,420.95,1.936,0.601,1.914,2.515,58.916
05/14/2019 13:27:00,05/14/2019 13:27:59,4.3,216.1,21.1,25.9,641.801,26.5,382.156,2.3857,4,9.4,421.15,1.937,0.601,1.96,2.562,58.316
05/14/2019 13:28:00,05/14/2019 13:28:59,4.25,223.9,21.4,25.8,641.79,26.4,373.214,2.3625,4,7.6,420.95,1.938,0.594,2.054,2.649,58.016
05/14/2019 13:29:00,05/14/2019 13:29:59,4.37,218.4,20.6,25.9,641.78,26.4,374.854,2.2625,3.9,7.5,421.25,1.936,0.584,2.162,2.746,57.583
05/14/2019 13:30:00,05/14/2019 13:30:59,4.45,222.2,20.2,,641.77,26.3,381.283,2.3,3.8,7.7,421.35,1.935,0.583,2.212,2.797,57.766
05/14/2019 13:31:00,05/14/2019 13:31:59,4.57,227.2,20.2,25.9,641.76,26.3,411.09,2.225,3.8,10,421.65,1.936,0.59,2.271,2.861,58.033
05/14/2019 13:32:00,05/14/2019 13:32:59,4.82,243.7,20.7,25.9,641.75,26.3,440.161,2.3143,4,12.1,421.45,1.936,0.598,2.35,2.948,58.55
05/14/2019 13:33:00,05/14/2019 13:33:59,4.88,248,20.9,26,641.742,26.2,408.804,2.3571,3.8,9.2,420.65,1.936,0.603,2.443,3.046,58.1
05/14/2019 13:34:00,05/14/2019 13:34:59,4.94,247.4,20.7,25.9,641.734,26.2,395.531,2.3,3.9,9.9,420.55,1.935,0.573,2.416,2.989,57.3
05/14/2019 13:35:00,05/14/2019 13:35:59,5.07,231,20.6,25.8,641.726,26.2,442.264,2.35,3.9,10.5,420.95,1.941,0.543,2.367,2.911,57.65
05/14/2019 13:36:00,05/14/2019 13:36:59,5.1,226.2,21,25.8,641.72,26.2,382.916,2.3571,4,10.4,421.05,1.948,0.538,2.319,2.852,57.333
05/14/2019 13:37:00,05/14/2019 13:37:59,5.02,230.3,21.4,25.8,641.713,26.1,371.373,2.3143,4.1,8.1,421.15,1.945,0.519,2.27,2.789,57.066
05/14/2019 13:38:00,05/14/2019 13:38:59,5.13,229.7,20.8,25.7,641.706,26.1,347.589,2.28,3.9,9.7,421.05,1.943,0.505,2.24,2.746,56.666
05/14/2019 13:39:00,05/14/2019 13:39:59,5.2,214.4,20.6,25.6,641.698,26.1,334.54,2.2714,3.6,11,421.45,1.942,0.507,2.289,2.796,56.95
05/14/2019 13:40:00,05/14/2019 13:40:59,5.38,220.4,21,25.7,641.692,26,326.34,2.2714,3.9,11.6,421.75,1.941,0.504,2.341,2.846,56.966
05/14/2019 13:41:00,05/14/2019 13:41:59,5.41,227.7,21.3,25.7,641.687,26,319.261,2.3571,4.1,12.2,421.55,1.941,0.508,2.439,2.951,56.35
05/14/2019 13:42:00,05/14/2019 13:42:59,5.34,231.8,20.6,25.8,641.684,25.9,312.451,2.3143,4.1,10.4,421.85,1.941,0.557,2.624,3.182,55.433
05/14/2019 13:43:00,05/14/2019 13:43:59,5.46,231.8,20.8,25.8,641.683,25.9,304.928,2.275,3.6,9.6,421.65,1.938,0.584,2.688,3.273,55.2
05/14/2019 13:44:00,05/14/2019 13:44:59,5.42,226.4,20,25.8,641.682,25.9,297.16,2.2429,3.6,9.8,421.95,1.939,0.585,2.807,3.392,56.033
05/14/2019 13:45:00,05/14/2019 13:45:59,5.34,232.2,19.9,25.8,641.682,25.9,289.421,2.3,3.8,10,422.45,1.937,0.6,2.988,3.588,56.55
05/14/2019 13:46:00,05/14/2019 13:46:59,5.3,238.4,20.6,25.8,641.681,25.9,281.024,2.3857,4,10.3,422.15,1.936,0.654,3.154,3.808,56.433
05/14/2019 13:47:00,05/14/2019 13:47:59,5.61,242.9,20,25.7,641.678,25.9,272.614,2.2857,3.8,9.8,421.95,1.935,0.66,3.23,3.894,55.433
05/14/2019 13:48:00,05/14/2019 13:48:59,5.6,241.6,20.8,25.7,641.675,25.9,263.698,2.4286,4.3,12.7,422.05,1.935,0.652,3.248,3.901,55.766
05/14/2019 13:49:00,05/14/2019 13:49:59,5.58,245.3,20.1,25.7,641.671,26,254.746,2.4,4.2,12.4,422.15,1.935,0.652,3.226,3.878,56.216
05/14/2019 13:50:00,05/14/2019 13:50:59,5.67,242.9,20.3,25.7,641.666,26,246.034,2.3857,3.9,10.3,422.45,1.936,0.593,3.243,3.836,55.8
05/14/2019 13:51:00,05/14/2019 13:51:59,5.56,245.4,19.5,25.6,641.662,26.1,237.768,2.1857,3.7,8.3,422.15,1.935,0.569,3.269,3.838,55.5
05/14/2019 13:52:00,05/14/2019 13:52:59,5.56,244,20.1,25.6,641.657,26.1,229.493,2.2,3.6,10.9,422.15,1.934,0.536,3.167,3.699,56.516
05/14/2019 13:53:00,05/14/2019 13:53:59,5.6,246.4,20.3,25.6,641.653,26.2,221.489,2.2714,3.9,12.2,422.15,1.935,0.504,3.067,3.547,56.95
05/14/2019 13:54:00,05/14/2019 13:54:59,5.71,245.6,19.3,25.6,641.649,26.2,214.453,2.0571,4.6,11.8,422.25,1.936,0.422,2.937,3.359,55.983
05/14/2019 13:55:00,05/14/2019 13:55:59,5.81,250.5,20.2,25.6,641.644,26.3,207.689,2.34,4.7,11.8,424.15,1.935,0.46,2.856,3.317,56.966
05/14/2019 13:56:00,05/14/2019 13:56:59,5.71,257.1,19.6,25.6,641.636,26.3,201.448,2.3,3.8,12.4,425.15,1.935,0.666,3.026,3.692,56.483
05/14/2019 13:57:00,05/14/2019 13:57:59,5.33,256.3,19,25.6,641.626,26.4,196.631,2.0286,3.7,12.5,423.45,1.934,0.843,3.229,4.072,55.85
05/14/2019 13:58:00,05/14/2019 13:58:59,5.59,245.5,19.1,25.5,641.613,26.4,192.177,1.9286,3.4,9.4,422.15,1.933,0.821,3.063,3.884,57.383
05/14/2019 13:59:00,05/14/2019 13:59:59,6.33,245.9,19.5,25.5,641.595,26.4,188.233,1.9571,3.4,9.9,422.25,1.933,0.8,2.908,3.707,58.066
05/14/2019 14:00:00,05/14/2019 14:00:59,7.06,261.7,20,25.4,641.576,26.4,184.817,1.9714,3.6,14.5,422.55,1.934,0.788,2.826,3.614,57.55
05/14/2019 14:01:00,05/14/2019 14:01:59,7.62,273.4,20.4,25.4,641.558,26.5,181.949,1.9857,4.1,18.2,422.95,1.935,0.774,2.794,3.567,56.466
05/14/2019 14:02:00,05/14/2019 14:02:59,7.91,281.3,19.5,25.4,641.54,26.5,180.166,1.9143,4.3,17.3,423.25,1.934,0.769,2.816,3.586,56.616
05/14/2019 14:03:00,05/14/2019 14:03:59,7.96,231.8,20.9,24.6,641.521,26.5,177.705,1.85,15.2,181.3,422.45,1.93,0.668,2.74,3.408,57.65
05/14/2019 14:04:00,05/14/2019 14:04:59,8.05,238.9,20.4,24.5,641.5,26.5,177.032,1.7714,31.2,602.7,421.85,1.928,0.387,2.268,2.572,59.2
05/14/2019 14:05:00,05/14/2019 14:05:59,8.7,245.3,18.2,25.2,641.477,26.6,177.613,1.5571,19.8,498.9,421.75,1.928,0.205,1.811,2.015,60.35
05/14/2019 14:06:00,05/14/2019 14:06:59,9.71,234.3,18.9,25.2,641.454,26.6,178.32,1.5857,6.5,79.1,421.65,1.928,0.196,1.684,1.881,60.416
05/14/2019 14:07:00,05/14/2019 14:07:59,10.91,235.5,19.2,25,641.434,26.6,179.025,1.6,4.3,31.5,421.55,1.928,0.196,1.585,1.781,59.5
05/14/2019 14:08:00,05/14/2019 14:08:59,11.26,226.7,20.7,24.8,641.422,26.6,180.818,1.75,4.5,25.9,421.75,1.929,0.188,1.436,1.625,59.583
05/14/2019 14:09:00,05/14/2019 14:09:59,11.35,227.4,21.2,24.4,641.42,26.6,184.328,1.7125,7,79.9,421.95,1.928,0.186,1.285,1.471,59.566
05/14/2019 14:10:00,05/14/2019 14:10:59,10.69,225.1,22.6,23.8,641.426,26.6,191.949,1.8167,24,525.1,421.75,1.928,0.176,1.061,1.229,59.866
05/14/2019 14:11:00,05/14/2019 14:11:59,10.35,228.3,22.2,23.9,641.439,26.6,204.907,1.8,43.9,1002.7,421.65,1.927,0.168,0.929,1.097,60.683
05/14/2019 14:12:00,05/14/2019 14:12:59,10.29,228.9,21,24.2,641.456,26.6,204.074,1.6857,17.6,353.2,421.65,1.928,0.168,0.897,1.066,61.316
05/14/2019 14:13:00,05/14/2019 14:13:59,10.2,204.8,19.6,24.5,641.478,26.5,208.796,1.5571,3.9,83,421.65,1.927,0.173,0.901,1.074,61.116
05/14/2019 14:14:00,05/14/2019 14:14:59,9.75,204.9,19.1,24.8,641.503,26.5,213.774,1.4857,5.8,36.1,421.65,1.927,0.163,0.875,1.039,60.85
05/14/2019 14:15:00,05/14/2019 14:15:59,8.61,189.3,19.7,24.7,641.533,26.5,215.459,1.5143,6.2,21.1,421.35,1.927,0.159,0.829,0.989,60.6
05/14/2019 14:16:00,05/14/2019 14:16:59,7.51,149.9,18.1,25.2,641.568,26.5,217.039,1.4429,3.2,6.9,421.45,1.928,0.159,0.767,0.926,60.516
05/14/2019 14:17:00,05/14/2019 14:17:59,6.34,157.6,18.1,25.2,641.605,26.5,221.095,1.4143,3.1,4.5,421.35,1.928,0.156,0.719,0.875,60.683
05/14/2019 14:18:00,05/14/2019 14:18:59,5.74,160,18.1,25.4,641.64,26.4,229.469,1.4143,3.1,4.9,421.35,1.928,0.168,0.707,0.876,60.383
05/14/2019 14:19:00,05/14/2019 14:19:59,4.77,221.4,19.4,25.4,641.671,26.4,242.299,1.5429,3.2,5.3,420.85,1.928,0.184,0.741,0.925,59.933
05/14/2019 14:20:00,05/14/2019 14:20:59,4.31,216,19.5,25.2,641.696,26.4,268.616,1.5429,3.2,6.8,421.15,1.929,0.201,0.788,0.99,59.2
05/14/2019 14:21:00,05/14/2019 14:21:59,3.84,207.4,19.9,25.2,641.714,26.4,311.551,1.6,3.2,7.2,421.05,1.929,0.22,0.852,1.083,59.783
05/14/2019 14:22:00,05/14/2019 14:22:59,3.59,209.6,18.2,25.5,641.725,26.4,307.197,1.4857,3.2,5.1,421.35,1.928,0.246,0.938,1.184,59.366
05/14/2019 14:23:00,05/14/2019 14:23:59,3.59,249.9,18.7,25.7,641.733,26.4,299.106,1.5,3.3,5.6,421.35,1.929,0.249,0.976,1.225,59.066
05/14/2019 14:24:00,05/14/2019 14:24:59,3.91,259.6,19,25.7,641.736,26.4,283.003,1.5571,3,4.7,420.75,1.931,0.255,1.002,1.258,58.816
05/14/2019 14:25:00,05/14/2019 14:25:59,4.46,274.9,19,25.6,641.737,26.4,273.927,1.5286,3.4,7.1,421.35,1.93,0.262,1.031,1.293,58.5
05/14/2019 14:26:00,05/14/2019 14:26:59,4.69,320.2,19.9,25.4,641.734,26.3,265.197,1.7286,4.4,11.2,422.15,1.931,0.279,1.146,1.425,59.1
05/14/2019 14:27:00,05/14/2019 14:27:59,4.71,337.9,20.1,25.1,641.73,26.3,256.148,1.8167,4.6,18.7,422.45,1.934,0.31,1.277,1.59,58.533
05/14/2019 14:28:00,05/14/2019 14:28:59,4.47,350.3,18.8,25.2,641.722,26.3,247.877,1.55,4.2,25.8,421.85,1.93,0.338,1.341,1.679,58.783
05/14/2019 14:29:00,05/14/2019 14:29:59,4.31,356.2,18.9,25.2,641.713,26.2,242.308,1.5857,3.9,11.3,421.45,1.93,0.337,1.318,1.656,59.833
05/14/2019 14:30:00,05/14/2019 14:30:59,4.21,324.4,18.9,25.2,641.703,26.2,242.956,1.55,3.6,8.6,421.75,1.93,0.354,1.362,1.715,59.983
05/14/2019 14:31:00,05/14/2019 14:31:59,4.3,300.3,19.3,25.1,641.693,26.1,254.359,1.5429,5.8,26.8,422.75,1.933,0.375,1.475,1.85,59.966
05/14/2019 14:32:00,05/14/2019 14:32:59,4.15,310.8,20,24.9,641.682,26.1,274.335,1.5714,9.8,64.3,423.05,1.937,0.429,1.867,2.298,58.65
05/14/2019 14:33:00,05/14/2019 14:33:59,4.06,323,20,24.9,641.672,26,277.055,1.6,10.3,75.1,422.85,1.937,0.49,2.32,2.812,56.816
05/14/2019 14:34:00,05/14/2019 14:34:59,3.99,341.3,19.4,25,641.662,26,287.386,1.5857,8.9,68.2,422.55,1.937,0.532,2.648,3.181,56.9
05/14/2019 14:35:00,05/14/2019 14:35:59,3.81,0.4,19.4,25,641.652,25.9,319.811,1.6286,7.7,52.7,422.65,1.935,0.54,2.827,3.368,57.133
05/14/2019 14:36:00,05/14/2019 14:36:59,3.66,353.7,19,25.2,641.644,25.9,379.506,1.6143,5.7,35.9,421.55,1.928,1.367,2.425,3.793,57.766
05/14/2019 14:37:00,05/14/2019 14:37:59,3.74,334.1,19,25.3,641.637,25.8,402.815,2.0571,5.1,23.2,422.45,1.929,3.812,0.692,4.503,57.75
05/14/2019 14:38:00,05/14/2019 14:38:59,3.92,338.7,18.9,25.4,641.63,25.8,344.572,2.5143,7.1,47.5,423.15,1.929,0.829,3.651,4.67,56.716
05/14/2019 14:39:00,05/14/2019 14:39:59,4.35,346.1,19,25.4,641.624,25.7,278.357,2.3,11.3,80,423.15,1.929,1.076,4.251,5.387,56.083
05/14/2019 14:40:00,05/14/2019 14:40:59,4.67,344.1,19.1,25.4,641.618,25.7,263.311,2.075,9.9,68.7,422.55,1.929,0.998,3.877,4.876,56.15
05/14/2019 14:41:00,05/14/2019 14:41:59,4.73,344.1,18.8,25.4,641.614,25.7,259.655,2.0286,7.1,42.4,422.35,1.929,1.045,4.099,5.144,56.366
05/14/2019 14:42:00,05/14/2019 14:42:59,4.91,353.5,19.1,25.4,641.611,25.7,255.545,2.0429,6.6,42.6,422.85,1.931,0.946,3.785,4.732,57.483
05/14/2019 14:43:00,05/14/2019 14:43:59,4.91,347.2,19,25.2,641.61,25.6,252.378,1.7833,6.2,39.2,423.05,1.93,4.565,12.114,16.624,56.3
05/14/2019 14:44:00,05/14/2019 14:44:59,4.87,342.5,19.1,25,641.612,25.6,249.128,1.775,4.8,16.9,422.25,1.929,0.67,2.15,2.738,57.016
05/14/2019 14:45:00,05/14/2019 14:45:59,4.95,351.4,19.6,25,641.614,25.6,246.321,2.0667,4.5,19.1,423.95,1.934,0.76,3.217,3.978,58.733
05/14/2019 14:46:00,05/14/2019 14:46:59,5.05,352.7,19.7,25,641.618,25.6,247.182,2.3714,4.9,25.9,423.75,1.935,2.781,4.6,7.381,56.4
05/14/2019 14:47:00,05/14/2019 14:47:59,4.91,356.3,19.9,25,641.622,25.5,256.546,2.1167,5.3,32.6,424.15,1.937,9.474,6.473,15.948,52.816
05/14/2019 14:48:00,05/14/2019 14:48:59,4.87,355.7,20,25.1,641.628,25.5,244.336,2.5125,6.3,36.1,430.85,1.939,18.564,5.912,24.477,48.683
05/14/2019 14:49:00,05/14/2019 14:49:59,4.49,344.6,19.5,25,641.634,25.5,245.087,2.1833,6.2,36.8,427.15,1.937,10.606,12.463,22.006,44.966
05/14/2019 14:50:00,05/14/2019 14:50:59,4.19,355.6,19.1,24.9,641.641,25.5,247.667,1.8167,5.2,31.8,424.85,1.932,1.074,3.551,4.581,51.733
