StartTime_[LST],EndTime_[LST],ethane_[ppbV],ethane_Flags,propane_[ppbV],propane_Flags,isobutane_[ppbV],isobutane_Flags,n-butane_[ppbV],n-butane_Flags,cyclopentane_[ppbV],cyclopentane_Flags,isopentane_[ppbV],isopentane_Flags,n-pentane_[ppbV],n-pentane_Flags,2-methyl-pentane_[ppbV],2-methyl-pentane_Flags,3-methyl-pentane_[ppbV],3-methyl-pentane_Flags,isoprene_[ppbV],isoprene_Flags,n-hexane_[ppbV],n-hexane_Flags,methyl-cyclopentane_[ppbV],methyl-cyclopentane_Flags,benzene_[ppbV],benzene_Flags,toluene_[ppbV],toluene_Flags,n-octane_[ppbV],n-octane_Flags,ethyl-benzene_[ppbV],ethyl-benzene_Flags,"m,p-xylene_[ppbV]","m,p-xylene_Flags",o-xylene_[ppbV],o-xylene_Flags,n-nonane_[ppbV],n-nonane_Flags,p-ethyl-toluene_[ppbV],p-ethyl-toluene_Flags,"1,2,4-trimethyl-benzene_[ppbV]","1,2,4-trimethyl-benzene_Flags",n-decane_[ppbV],n-decane_Flags,p-diethyl-benzene_[ppbV],p-diethyl-benzene_Flags,n-undecane_[ppbV],n-undecane_Flags,n-dodecane_[ppbV],n-dodecane_Flags
02/27/2021 22:10,02/27/2021 22:55,1.96317,,0.758925,,0.0773177,,0.209409,,-0.00956457,4,0.148515,,0.0426559,,0.0151268,,-0.0151985,4,0.0238845,,0.00942121,,-0.00545872,4,0.071227,,-0.0214136,4,-0.0231773,4,-0.0283165,4,-0.0446862,4,-0.0327616,4,-0.0336958,4,-0.056401,4,-0.0658322,4,-0.0719256,4,,1,-0.12561,4,-0.209224,4
02/27/2021 23:09,02/27/2021 23:54,2.92816,,0.798648,,0.118792,,0.182692,,-0.0133084,4,0.11483,,0.054713,,0.0120286,,0.053563,,-0.0156649,4,0.0209076,,0.00561134,4,0.183537,,0.0373684,,-0.0220564,4,-0.0221239,4,-0.0273134,4,-0.0256503,4,-0.0337791,4,,1,-0.0619465,4,-0.0803988,4,,1,-0.136023,4,-0.230142,4
02/28/2021 0:08,02/28/2021 0:53,9.29819,,8.37408,,1.4274,,4.69707,,0.15646,,1.22595,,1.51966,,0.192246,,0.815029,,,1,0.717298,,0.48927,,0.199076,,0.415277,,0.48159,,0.11363,,0.576804,,0.211985,,0.685579,,0.104439,,0.628087,,0.864292,,0.310056,,0.397293,,0.0044241,4
02/28/2021 1:07,02/28/2021 1:52,12.8578,,10.5765,,1.56066,,4.76004,,0.0840952,,1.08715,,1.22213,,0.102302,,0.368776,,,1,0.391126,,0.209296,,0.144922,,0.160726,,0.13481,,0.0205131,4,0.144678,,0.0431999,,0.174969,,0.0121957,4,0.129626,,0.185878,,0.00478749,4,0.0388299,,-0.120103,4
02/28/2021 2:06,02/28/2021 2:51,13.0357,,12.7715,,1.8651,,5.86438,,0.0845931,,1.26322,,1.33158,,0.144614,,0.557746,,,1,0.468108,,0.192636,,0.126866,,0.160664,,0.0271418,4,-0.0117343,4,0.0219907,,-0.00893017,4,0.0296271,,-0.0361842,4,-0.00812271,4,0.000202689,4,-0.0411268,4,-0.0898797,4,-0.214783,4
02/28/2021 3:05,02/28/2021 3:50,13.3774,,9.31168,,1.40834,,4.55256,,0.256062,,1.57415,,2.0271,,0.356948,,1.74988,,,1,1.4935,,1.00768,,0.374909,,1.21137,,1.33387,,0.398867,,1.69089,,0.65659,,1.83676,,0.68654,,1.80933,,2.45582,,0.580217,,1.36879,,0.550838,
02/28/2021 4:03,02/28/2021 4:48,13.8574,,9.6791,,1.26288,,2.81192,,0.0883754,,1.11309,,1.17165,,0.173977,,0.504736,,,1,0.45884,,0.196217,,0.153802,,0.223279,,0.144782,,0.0280095,4,0.190387,,0.0537518,,0.243184,,0.0463047,,0.171664,,0.258679,,0.0243395,,0.124584,,-0.0670802,4
02/28/2021 5:02,02/28/2021 5:47,32.2279,,25.1564,,3.64482,,10.8779,,0.176389,,2.32024,,2.68938,,0.308632,,0.963988,,,1,0.73394,,0.384958,,0.18973,,0.212363,,0.0972879,,0.012279,4,0.113467,,0.027692,4,0.111129,,0.00313825,4,0.0746457,,0.110427,,-0.0113313,4,-0.0175632,4,-0.16984,4
02/28/2021 6:01,02/28/2021 6:46,22.1182,,13.0931,,1.62832,,3.7142,,0.107072,,1.46979,,1.44365,,0.194454,,0.684484,,,1,0.488617,,0.23974,,0.17081,,0.209412,,0.0818009,,0.00971163,4,0.102092,,0.0248617,4,0.0835334,,-0.0102962,4,0.0565605,,0.0867934,,-0.020917,4,-0.0287152,4,-0.184998,4
02/28/2021 6:59,02/28/2021 7:44,15.166,,7.49343,,0.95293,,1.69418,,0.043875,,0.863701,,0.784785,,0.117796,,0.368706,,,1,0.274743,,0.132573,,0.17888,,0.152563,,0.0282579,4,-0.00421207,4,0.0455866,,1.71E-03,4,0.0228055,,-0.031829,4,-0.00682274,4,0.0038977,4,-0.0415078,4,-0.0787616,4,-0.210409,4
