start,TVOCs,PIDtype
2021-02-22 8:02:25,127.24,SPOD
2021-02-22 8:02:55,127.16,SPOD
2021-02-22 8:03:25,127.07,SPOD
2021-02-22 8:03:55,127,SPOD
2021-02-22 8:04:25,126.89,SPOD
2021-02-22 8:04:55,126.9,SPOD
2021-02-22 8:05:25,126.95,SPOD
2021-02-22 8:05:56,126.91,SPOD
2021-02-22 8:06:26,126.92,SPOD
2021-02-22 8:06:56,126.85,SPOD
2021-02-22 8:07:26,126.78,SPOD
2021-02-22 8:07:57,126.8,SPOD
2021-02-22 8:08:27,126.81,SPOD
2021-02-22 8:08:57,126.97,SPOD
2021-02-22 8:09:27,127.14,SPOD
2021-02-22 8:09:57,127.21,SPOD
2021-02-22 8:10:27,127.29,SPOD
2021-02-22 8:10:57,127.32,SPOD
2021-02-22 8:11:27,127.52,SPOD
2021-02-22 8:11:58,127.75,SPOD
2021-02-22 8:12:28,127.73,SPOD
2021-02-22 8:13:00,127.75,SPOD
2021-02-22 8:13:30,127.78,SPOD
2021-02-22 8:14:01,127.82,SPOD
2021-02-22 8:14:31,127.86,SPOD
2021-02-22 8:15:02,127.74,SPOD
2021-02-22 8:15:32,127.68,SPOD
2021-02-22 8:16:02,127.63,SPOD
2021-02-22 8:16:32,127.51,SPOD
2021-02-22 8:17:02,127.47,SPOD
2021-02-22 8:17:32,127.41,SPOD
2021-02-22 8:18:02,127.36,SPOD
2021-02-22 8:18:33,127.34,SPOD
2021-02-22 8:19:03,127.33,SPOD
2021-02-22 8:19:33,127.41,SPOD
2021-02-22 8:20:04,127.48,SPOD
2021-02-22 8:20:34,127.52,SPOD
2021-02-22 8:21:04,127.5,SPOD
2021-02-22 8:21:34,127.46,SPOD
2021-02-22 8:22:04,127.42,SPOD
2021-02-22 8:22:34,127.35,SPOD
2021-02-22 8:23:04,127.33,SPOD
2021-02-22 8:23:35,127.35,SPOD
2021-02-22 8:24:05,127.34,SPOD
2021-02-22 8:24:35,127.39,SPOD
2021-02-22 8:25:05,127.46,SPOD
2021-02-22 8:25:36,127.42,SPOD
2021-02-22 8:26:06,127.4,SPOD
2021-02-22 8:26:36,127.37,SPOD
2021-02-22 8:27:06,127.41,SPOD
2021-02-22 8:27:36,127.31,SPOD
2021-02-22 8:28:07,127.38,SPOD
2021-02-22 8:29:09,127.43,SPOD
2021-02-22 8:29:39,127.48,SPOD
2021-02-22 8:30:09,127.57,SPOD
2021-02-22 8:30:39,127.65,SPOD
2021-02-22 8:31:10,127.71,SPOD
2021-02-22 8:31:40,127.76,SPOD
2021-02-22 8:32:10,127.79,SPOD
2021-02-22 8:32:40,127.74,SPOD
2021-02-22 8:33:10,127.68,SPOD
2021-02-22 8:33:40,127.6,SPOD
2021-02-22 8:34:10,127.64,SPOD
2021-02-22 8:34:40,127.69,SPOD
2021-02-22 8:35:10,127.71,SPOD
2021-02-22 8:35:41,127.78,SPOD
2021-02-22 8:36:11,127.79,SPOD
2021-02-22 8:36:41,127.91,SPOD
2021-02-22 8:37:12,128.07,SPOD
2021-02-22 8:37:42,127.96,SPOD
2021-02-22 8:38:12,127.88,SPOD
2021-02-22 8:38:42,127.9,SPOD
2021-02-22 8:39:12,128.08,SPOD
2021-02-22 8:39:42,128.35,SPOD
2021-02-22 8:40:12,128.49,SPOD
2021-02-22 8:40:42,128.66,SPOD
2021-02-22 8:41:12,128.89,SPOD
2021-02-22 8:41:43,128.88,SPOD
2021-02-22 8:42:13,128.95,SPOD
2021-02-22 8:42:43,128.99,SPOD
2021-02-22 8:43:14,129.11,SPOD
2021-02-22 8:43:44,129.21,SPOD
2021-02-22 8:44:14,129.32,SPOD
2021-02-22 8:44:49,129.35,SPOD
2021-02-22 8:45:19,129.55,SPOD
2021-02-22 8:45:49,129.66,SPOD
2021-02-22 8:46:19,129.72,SPOD
2021-02-22 8:46:49,129.79,SPOD
2021-02-22 8:47:19,129.99,SPOD
2021-02-22 8:47:50,130.14,SPOD
2021-02-22 8:48:20,130.24,SPOD
2021-02-22 8:48:50,130.28,SPOD
2021-02-22 8:49:20,130.34,SPOD
2021-02-22 8:49:51,130.37,SPOD
2021-02-22 8:50:21,130.47,SPOD
2021-02-22 8:50:51,130.49,SPOD
2021-02-22 8:51:21,130.5,SPOD
2021-02-22 8:51:51,130.42,SPOD
2021-02-22 8:52:21,130.42,SPOD
2021-02-22 8:52:51,130.42,SPOD
2021-02-22 8:53:22,130.42,SPOD
2021-02-22 8:53:52,130.41,SPOD
2021-02-22 8:54:22,130.35,SPOD
2021-02-22 8:54:52,130.3,SPOD
2021-02-22 8:55:23,130.35,SPOD
2021-02-22 8:55:53,130.43,SPOD
2021-02-22 8:56:23,130.38,SPOD
2021-02-22 8:56:53,130.28,SPOD
2021-02-22 8:57:23,130.18,SPOD
2021-02-22 8:57:53,130.15,SPOD
2021-02-22 8:58:23,130.17,SPOD
2021-02-22 8:58:53,130.28,SPOD
2021-02-22 8:59:24,130.29,SPOD
2021-02-22 8:59:55,130.35,SPOD
2021-02-22 9:01:00,130.37,SPOD
2021-02-22 9:01:30,130.35,SPOD
2021-02-22 9:02:01,130.38,SPOD
2021-02-22 9:02:31,130.39,SPOD
2021-02-22 9:03:01,130.44,SPOD
2021-02-22 9:03:31,130.51,SPOD
2021-02-22 9:04:01,130.42,SPOD
2021-02-22 9:04:31,130.43,SPOD
2021-02-22 9:05:02,130.46,SPOD
2021-02-22 9:05:32,130.56,SPOD
2021-02-22 9:06:02,130.62,SPOD
2021-02-22 9:06:32,130.68,SPOD
2021-02-22 9:07:03,130.73,SPOD
2021-02-22 9:07:33,130.75,SPOD
2021-02-22 9:08:03,130.76,SPOD
2021-02-22 9:08:33,130.89,SPOD
2021-02-22 9:09:03,130.86,SPOD
2021-02-22 9:09:33,130.93,SPOD
2021-02-22 9:10:03,130.98,SPOD
2021-02-22 9:10:33,131.09,SPOD
2021-02-22 9:11:04,130.99,SPOD
2021-02-22 9:11:34,130.88,SPOD
2021-02-22 9:12:04,130.96,SPOD
2021-02-22 9:12:34,130.87,SPOD
2021-02-22 9:13:05,131.04,SPOD
2021-02-22 9:13:35,131.12,SPOD
2021-02-22 9:14:05,131.23,SPOD
2021-02-22 9:14:35,131.3,SPOD
2021-02-22 9:15:05,131.23,SPOD
2021-02-22 9:15:35,131.21,SPOD
2021-02-22 9:16:06,131.16,SPOD
2021-02-22 9:16:36,131.2,SPOD
2021-02-22 9:17:06,131.46,SPOD
2021-02-22 9:17:36,131.73,SPOD
2021-02-22 9:18:06,131.85,SPOD
2021-02-22 9:18:37,131.82,SPOD
2021-02-22 9:19:07,131.65,SPOD
2021-02-22 9:19:37,131.51,SPOD
2021-02-22 9:20:07,131.48,SPOD
2021-02-22 9:20:37,131.41,SPOD
2021-02-22 9:21:07,131.22,SPOD
2021-02-22 9:21:37,131.12,SPOD
2021-02-22 9:22:07,131.07,SPOD
2021-02-22 9:22:38,131,SPOD
2021-02-22 9:23:08,130.89,SPOD
2021-02-22 9:23:38,130.74,SPOD
2021-02-22 9:24:08,130.58,SPOD
2021-02-22 9:24:38,130.42,SPOD
2021-02-22 9:25:09,130.37,SPOD
2021-02-22 9:25:39,130.24,SPOD
2021-02-22 9:26:09,130.12,SPOD
2021-02-22 9:26:39,130.08,SPOD
2021-02-22 9:27:09,130.06,SPOD
2021-02-22 9:27:39,130.04,SPOD
2021-02-22 9:28:09,129.99,SPOD
2021-02-22 9:28:40,129.98,SPOD
2021-02-22 9:29:10,130,SPOD
2021-02-22 9:29:40,129.98,SPOD
2021-02-22 9:30:10,129.98,SPOD
2021-02-22 9:30:40,130.01,SPOD
2021-02-22 9:31:11,129.95,SPOD
2021-02-22 9:31:41,130,SPOD
2021-02-22 9:32:46,129.93,SPOD
2021-02-22 9:33:16,129.96,SPOD
2021-02-22 9:33:46,129.99,SPOD
2021-02-22 9:34:16,130.03,SPOD
2021-02-22 9:34:46,129.93,SPOD
2021-02-22 9:35:17,129.83,SPOD
2021-02-22 9:35:47,129.81,SPOD
2021-02-22 9:36:17,129.8,SPOD
2021-02-22 9:36:47,129.82,SPOD
2021-02-22 9:37:17,129.82,SPOD
2021-02-22 9:37:47,129.78,SPOD
2021-02-22 9:38:18,129.86,SPOD
2021-02-22 9:38:48,129.94,SPOD
2021-02-22 9:39:18,130.23,SPOD
2021-02-22 9:39:48,130.41,SPOD
2021-02-22 9:40:19,130.54,SPOD
2021-02-22 9:40:50,130.69,SPOD
2021-02-22 9:41:20,130.76,SPOD
2021-02-22 9:41:50,130.96,SPOD
2021-02-22 9:42:20,131.06,SPOD
2021-02-22 9:42:50,131.17,SPOD
2021-02-22 9:43:21,131.13,SPOD
2021-02-22 9:43:51,131.12,SPOD
2021-02-22 9:44:21,131.07,SPOD
2021-02-22 9:44:51,130.95,SPOD
2021-02-22 9:45:21,130.76,SPOD
2021-02-22 9:45:51,130.7,SPOD
2021-02-22 9:46:22,130.62,SPOD
2021-02-22 9:46:52,130.53,SPOD
2021-02-22 9:47:22,130.38,SPOD
2021-02-22 9:47:55,130.33,SPOD
2021-02-22 9:48:25,130.27,SPOD
2021-02-22 9:48:55,130.09,SPOD
2021-02-22 9:49:26,129.97,SPOD
2021-02-22 9:49:56,129.85,SPOD
2021-02-22 9:50:26,129.72,SPOD
2021-02-22 9:50:57,129.58,SPOD
2021-02-22 9:51:27,129.42,SPOD
2021-02-22 9:51:57,129.26,SPOD
2021-02-22 9:52:27,129.23,SPOD
2021-02-22 9:52:58,129.13,SPOD
2021-02-22 9:53:28,129.15,SPOD
2021-02-22 9:53:58,129.15,SPOD
2021-02-22 9:54:28,129.12,SPOD
2021-02-22 9:54:58,129.06,SPOD
2021-02-22 9:55:28,129.06,SPOD
2021-02-22 9:55:59,129.12,SPOD
2021-02-22 9:56:29,129.14,SPOD
2021-02-22 9:56:59,129.21,SPOD
2021-02-22 9:57:29,129.3,SPOD
2021-02-22 9:57:59,129.34,SPOD
2021-02-22 9:58:30,129.43,SPOD
2021-02-22 9:59:00,129.41,SPOD
2021-02-22 9:59:30,129.44,SPOD
2021-02-22 10:00:01,129.54,SPOD
2021-02-22 10:00:31,129.51,SPOD
2021-02-22 10:01:01,129.46,SPOD
2021-02-22 10:01:31,129.37,SPOD
2021-02-22 10:02:01,129.33,SPOD
2021-02-22 10:02:31,129.28,SPOD
2021-02-22 10:03:01,129.2,SPOD
2021-02-22 10:03:32,129.02,SPOD
2021-02-22 10:04:34,128.86,SPOD
2021-02-22 10:05:04,128.86,SPOD
2021-02-22 10:05:35,128.86,SPOD
2021-02-22 10:06:05,129.01,SPOD
2021-02-22 10:06:35,129.06,SPOD
2021-02-22 10:07:05,129.21,SPOD
2021-02-22 10:07:35,129.26,SPOD
2021-02-22 10:08:05,129.32,SPOD
2021-02-22 10:08:35,129.45,SPOD
2021-02-22 10:09:06,129.5,SPOD
2021-02-22 10:09:36,129.56,SPOD
2021-02-22 10:10:06,129.57,SPOD
2021-02-22 10:10:37,129.51,SPOD
2021-02-22 10:11:07,129.54,SPOD
2021-02-22 10:11:37,129.54,SPOD
2021-02-22 10:12:07,129.61,SPOD
2021-02-22 10:12:37,129.67,SPOD
2021-02-22 10:13:07,129.56,SPOD
2021-02-22 10:13:37,129.43,SPOD
2021-02-22 10:14:08,129.41,SPOD
2021-02-22 10:14:38,129.37,SPOD
2021-02-22 10:15:08,129.43,SPOD
2021-02-22 10:15:38,129.44,SPOD
2021-02-22 10:16:09,129.44,SPOD
2021-02-22 10:16:39,129.42,SPOD
2021-02-22 10:17:09,129.37,SPOD
2021-02-22 10:17:39,129.37,SPOD
2021-02-22 10:18:09,129.52,SPOD
2021-02-22 10:18:39,129.53,SPOD
2021-02-22 10:19:09,129.65,SPOD
2021-02-22 10:19:40,129.68,SPOD
2021-02-22 10:20:10,129.69,SPOD
2021-02-22 10:20:40,129.72,SPOD
2021-02-22 10:21:10,129.83,SPOD
2021-02-22 10:21:40,129.95,SPOD
2021-02-22 10:22:11,129.88,SPOD
2021-02-22 10:22:41,129.79,SPOD
2021-02-22 10:23:11,129.66,SPOD
2021-02-22 10:23:41,129.6,SPOD
2021-02-22 10:24:11,129.47,SPOD
2021-02-22 10:24:41,129.31,SPOD
2021-02-22 10:25:12,129.2,SPOD
2021-02-22 10:25:42,129.14,SPOD
2021-02-22 10:26:13,129.04,SPOD
2021-02-22 10:26:43,128.95,SPOD
2021-02-22 10:27:13,128.76,SPOD
2021-02-22 10:27:43,128.61,SPOD
2021-02-22 10:28:13,128.38,SPOD
2021-02-22 10:28:44,128.18,SPOD
2021-02-22 10:29:14,127.97,SPOD
2021-02-22 10:29:44,127.85,SPOD
2021-02-22 10:30:14,127.7,SPOD
2021-02-22 10:30:44,127.63,SPOD
2021-02-22 10:31:14,127.55,SPOD
2021-02-22 10:31:45,127.45,SPOD
2021-02-22 10:32:15,127.46,SPOD
2021-02-22 10:32:45,127.51,SPOD
2021-02-22 10:33:15,127.64,SPOD
2021-02-22 10:33:46,127.74,SPOD
2021-02-22 10:34:16,127.86,SPOD
2021-02-22 10:34:46,127.93,SPOD
2021-02-22 10:35:16,128.16,SPOD
2021-02-22 10:36:21,128.1,SPOD
2021-02-22 10:36:51,128.01,SPOD
2021-02-22 10:37:21,128.16,SPOD
2021-02-22 10:37:51,128.11,SPOD
2021-02-22 10:38:21,128.06,SPOD
2021-02-22 10:38:51,128.05,SPOD
2021-02-22 10:39:21,127.98,SPOD
2021-02-22 10:39:52,128,SPOD
2021-02-22 10:40:22,127.89,SPOD
2021-02-22 10:40:52,127.78,SPOD
2021-02-22 10:41:22,127.67,SPOD
2021-02-22 10:41:52,127.56,SPOD
2021-02-22 10:42:22,127.56,SPOD
2021-02-22 10:42:52,127.6,SPOD
2021-02-22 10:43:23,127.65,SPOD
2021-02-22 10:43:53,127.65,SPOD
2021-02-22 10:44:23,127.65,SPOD
2021-02-22 10:44:53,127.59,SPOD
2021-02-22 10:45:23,127.58,SPOD
2021-02-22 10:45:54,127.67,SPOD
2021-02-22 10:46:24,127.63,SPOD
2021-02-22 10:46:54,127.73,SPOD
2021-02-22 10:47:24,127.75,SPOD
2021-02-22 10:47:54,127.87,SPOD
2021-02-22 10:48:24,127.99,SPOD
2021-02-22 10:48:54,128.05,SPOD
2021-02-22 10:49:25,128.09,SPOD
2021-02-22 10:49:55,128.15,SPOD
2021-02-22 10:50:25,128.2,SPOD
2021-02-22 10:50:55,128.26,SPOD
2021-02-22 10:51:29,128.45,SPOD
2021-02-22 10:51:59,128.51,SPOD
2021-02-22 10:52:30,128.6,SPOD
2021-02-22 10:53:00,128.61,SPOD
2021-02-22 10:53:30,128.64,SPOD
2021-02-22 10:54:00,128.52,SPOD
2021-02-22 10:54:30,128.54,SPOD
2021-02-22 10:55:01,128.72,SPOD
2021-02-22 10:55:31,128.67,SPOD
2021-02-22 10:56:01,129.01,SPOD
2021-02-22 10:56:31,128.44,SPOD
2021-02-22 10:57:01,128.01,SPOD
2021-02-22 10:57:32,127.69,SPOD
2021-02-22 10:58:02,127.52,SPOD
2021-02-22 10:58:32,127.24,SPOD
2021-02-22 10:59:02,127.12,SPOD
2021-02-22 10:59:32,127.17,SPOD
2021-02-22 11:00:02,128.09,SPOD
2021-02-22 11:00:32,129.49,SPOD
2021-02-22 11:01:03,130.29,SPOD
2021-02-22 11:01:33,130.47,SPOD
2021-02-22 11:02:03,130.82,SPOD
2021-02-22 11:02:33,130.75,SPOD
2021-02-22 11:03:03,129.45,SPOD
2021-02-22 11:03:34,128.2,SPOD
2021-02-22 11:04:04,127.58,SPOD
2021-02-22 11:04:34,127.2,SPOD
2021-02-22 11:05:04,126.88,SPOD
2021-02-22 11:05:34,126.96,SPOD
2021-02-22 11:06:04,126.91,SPOD
2021-02-22 11:06:34,127.04,SPOD
2021-02-22 11:07:06,127.56,SPOD
2021-02-22 11:08:07,128.16,SPOD
2021-02-22 11:08:37,128.77,SPOD
2021-02-22 11:09:07,128.94,SPOD
2021-02-22 11:09:37,129.36,SPOD
2021-02-22 11:10:08,129.8,SPOD
2021-02-22 11:10:38,130.14,SPOD
2021-02-22 11:11:08,129.93,SPOD
2021-02-22 11:11:38,129.71,SPOD
2021-02-22 11:12:08,129.46,SPOD
2021-02-22 11:12:38,129.1,SPOD
2021-02-22 11:13:08,128.71,SPOD
2021-02-22 11:13:39,128.39,SPOD
2021-02-22 11:14:09,128.4,SPOD
2021-02-22 11:14:39,128.37,SPOD
2021-02-22 11:15:09,128.51,SPOD
2021-02-22 11:15:40,128.6,SPOD
2021-02-22 11:16:10,128.55,SPOD
2021-02-22 11:16:40,128.32,SPOD
2021-02-22 11:17:10,127.96,SPOD
2021-02-22 11:17:40,127.45,SPOD
2021-02-22 11:18:10,127.03,SPOD
2021-02-22 11:18:40,126.77,SPOD
2021-02-22 11:19:11,126.61,SPOD
2021-02-22 11:19:41,126.7,SPOD
2021-02-22 11:20:12,126.79,SPOD
2021-02-22 11:20:42,126.63,SPOD
2021-02-22 11:21:12,126.39,SPOD
2021-02-22 11:21:43,126.11,SPOD
2021-02-22 11:22:14,125.87,SPOD
2021-02-22 11:22:44,125.81,SPOD
2021-02-22 11:23:15,125.7,SPOD
2021-02-22 11:33:50,125.66,SPOD
2021-02-22 11:34:20,125.49,SPOD
2021-02-22 11:34:50,125.32,SPOD
2021-02-22 11:35:20,125.23,SPOD
2021-02-22 11:35:50,125.01,SPOD
2021-02-22 11:36:20,124.92,SPOD
2021-02-22 11:36:51,124.83,SPOD
2021-02-22 11:37:21,124.64,SPOD
2021-02-22 11:37:51,124.47,SPOD
2021-02-22 11:38:21,124.75,SPOD
2021-02-22 11:38:52,124.82,SPOD
2021-02-22 11:39:56,124.63,SPOD
2021-02-22 11:40:26,124.38,SPOD
2021-02-22 11:40:56,124.27,SPOD
2021-02-22 11:41:26,124.19,SPOD
2021-02-22 11:41:56,124.3,SPOD
2021-02-22 11:42:26,124.41,SPOD
2021-02-22 11:42:57,124.6,SPOD
2021-02-22 11:43:27,124.57,SPOD
2021-02-22 11:43:57,124.51,SPOD
2021-02-22 11:44:27,124.34,SPOD
2021-02-22 11:44:58,124.31,SPOD
2021-02-22 11:45:28,124.42,SPOD
2021-02-22 11:45:58,124.39,SPOD
2021-02-22 11:46:28,124.52,SPOD
2021-02-22 11:46:58,124.74,SPOD
2021-02-22 11:47:28,124.67,SPOD
2021-02-22 11:47:58,124.32,SPOD
2021-02-22 11:48:29,123.97,SPOD
2021-02-22 11:48:59,123.9,SPOD
2021-02-22 11:49:29,123.86,SPOD
2021-02-22 11:49:59,124.12,SPOD
2021-02-22 11:50:29,124.26,SPOD
2021-02-22 11:51:00,124.99,SPOD
2021-02-22 11:51:30,123.74,SPOD
2021-02-22 11:52:00,123.2,SPOD
2021-02-22 11:52:30,123.53,SPOD
2021-02-22 11:53:00,124.22,SPOD
2021-02-22 11:53:30,124.05,SPOD
2021-02-22 11:54:00,126.52,SPOD
2021-02-22 11:54:31,132.36,SPOD
2021-02-22 11:55:02,146.71,SPOD
2021-02-22 12:05:43,166.77,SPOD
2021-02-22 12:06:14,162.62,SPOD
2021-02-22 12:06:44,152.64,SPOD
2021-02-22 12:07:14,143.21,SPOD
2021-02-22 12:07:44,137.47,SPOD
2021-02-22 12:08:15,134.18,SPOD
2021-02-22 12:08:45,131.89,SPOD
2021-02-22 12:09:15,130.4,SPOD
2021-02-22 12:09:45,129.58,SPOD
2021-02-22 12:10:15,129.48,SPOD
2021-02-22 12:10:46,129.29,SPOD
2021-02-22 12:11:51,131.85,SPOD
2021-02-22 12:12:22,134.58,SPOD
2021-02-22 12:12:52,135.01,SPOD
2021-02-22 12:13:22,135.18,SPOD
2021-02-22 12:13:52,136.83,SPOD
2021-02-22 12:14:22,140.78,SPOD
2021-02-22 12:14:53,148.25,SPOD
2021-02-22 12:15:23,147.22,SPOD
2021-02-22 12:15:53,147.4,SPOD
2021-02-22 12:16:23,146.55,SPOD
2021-02-22 12:16:53,146.29,SPOD
2021-02-22 12:17:23,146.08,SPOD
2021-02-22 12:17:53,147.15,SPOD
2021-02-22 12:18:24,150.46,SPOD
2021-02-22 12:18:54,151.37,SPOD
2021-02-22 12:19:24,150.77,SPOD
2021-02-22 12:19:54,149.95,SPOD
2021-02-22 12:20:25,148.48,SPOD
2021-02-22 12:20:55,146.15,SPOD
2021-02-22 12:21:25,144.4,SPOD
2021-02-22 12:21:55,142.92,SPOD
2021-02-22 12:22:25,142.02,SPOD
2021-02-22 12:22:55,141.47,SPOD
2021-02-22 12:23:25,141.31,SPOD
2021-02-22 12:23:55,141.49,SPOD
2021-02-22 12:24:26,141.34,SPOD
2021-02-22 12:24:56,141.73,SPOD
2021-02-22 12:25:26,142.6,SPOD
2021-02-22 12:25:56,143.21,SPOD
2021-02-22 12:26:27,142.34,SPOD
2021-02-22 12:26:59,141.21,SPOD
2021-02-22 12:27:30,140.87,SPOD
2021-02-22 12:28:01,138.78,SPOD
2021-02-22 12:28:31,137.72,SPOD
2021-02-22 12:29:01,136.92,SPOD
2021-02-22 12:29:31,135.96,SPOD
2021-02-22 12:30:01,134.92,SPOD
2021-02-22 12:30:32,133.92,SPOD
2021-02-22 12:31:02,133.26,SPOD
2021-02-22 12:31:32,132.74,SPOD
2021-02-22 12:32:03,133.09,SPOD
2021-02-22 12:32:33,134.51,SPOD
2021-02-22 12:33:03,135.11,SPOD
2021-02-22 12:33:33,134.91,SPOD
2021-02-22 12:34:03,133.76,SPOD
2021-02-22 12:34:33,132.02,SPOD
2021-02-22 12:35:03,131.59,SPOD
2021-02-22 12:35:33,130.62,SPOD
2021-02-22 12:36:04,130.04,SPOD
2021-02-22 12:36:34,128.26,SPOD
2021-02-22 12:37:04,126.32,SPOD
2021-02-22 12:37:34,125.75,SPOD
2021-02-22 12:38:05,126.28,SPOD
2021-02-22 12:38:35,126.76,SPOD
2021-02-22 12:39:05,128.11,SPOD
2021-02-22 12:39:35,128.77,SPOD
2021-02-22 12:40:05,128.76,SPOD
2021-02-22 12:40:36,128.67,SPOD
2021-02-22 12:41:06,128.6,SPOD
2021-02-22 12:41:36,128.56,SPOD
2021-02-22 12:42:07,128.44,SPOD
2021-02-22 12:42:39,128.31,SPOD
2021-02-22 12:43:44,128.49,SPOD
2021-02-22 12:44:14,128.41,SPOD
2021-02-22 12:44:44,128.09,SPOD
2021-02-22 12:45:15,127.87,SPOD
2021-02-22 12:45:45,127.72,SPOD
2021-02-22 12:46:15,127.74,SPOD
2021-02-22 12:46:45,127.73,SPOD
2021-02-22 12:47:15,127.4,SPOD
2021-02-22 12:47:45,127.31,SPOD
2021-02-22 12:48:16,127.77,SPOD
2021-02-22 12:48:46,128.21,SPOD
2021-02-22 12:49:16,128.54,SPOD
2021-02-22 12:49:47,129.02,SPOD
2021-02-22 12:50:17,129.28,SPOD
2021-02-22 12:50:47,129.32,SPOD
2021-02-22 12:51:17,129.37,SPOD
2021-02-22 12:51:47,129.26,SPOD
2021-02-22 12:52:17,129.08,SPOD
2021-02-22 12:52:47,128.84,SPOD
2021-02-22 12:53:17,128.84,SPOD
2021-02-22 12:53:48,129.04,SPOD
2021-02-22 12:54:18,129.33,SPOD
2021-02-22 12:54:49,129.59,SPOD
2021-02-22 12:55:19,129.62,SPOD
2021-02-22 12:55:50,129.37,SPOD
2021-02-22 12:56:20,129.02,SPOD
2021-02-22 12:56:50,128.78,SPOD
2021-02-22 12:57:20,128.57,SPOD
2021-02-22 12:57:50,128.36,SPOD
2021-02-22 12:58:20,128.13,SPOD
2021-02-22 12:58:53,128.12,SPOD
2021-02-22 12:59:24,128.11,SPOD
2021-02-22 12:59:55,128.03,SPOD
2021-02-22 13:00:25,128.04,SPOD
2021-02-22 13:00:55,128.14,SPOD
2021-02-22 13:01:25,128.17,SPOD
2021-02-22 13:01:56,128.28,SPOD
2021-02-22 13:02:26,128.38,SPOD
2021-02-22 13:02:56,128.44,SPOD
2021-02-22 13:03:26,128.78,SPOD
2021-02-22 13:03:57,128.77,SPOD
2021-02-22 13:04:27,129.09,SPOD
2021-02-22 13:04:57,129.94,SPOD
2021-02-22 13:05:27,130.88,SPOD
2021-02-22 13:05:57,130.36,SPOD
2021-02-22 13:06:27,130.04,SPOD
2021-02-22 13:06:57,129.83,SPOD
2021-02-22 13:07:28,129.75,SPOD
2021-02-22 13:07:58,129.9,SPOD
2021-02-22 13:08:28,134.99,SPOD
2021-02-22 13:08:58,137.73,SPOD
2021-02-22 13:09:28,139.17,SPOD
2021-02-22 13:09:58,139.39,SPOD
2021-02-22 13:10:28,139.72,SPOD
2021-02-22 13:10:58,139.45,SPOD
2021-02-22 13:11:29,140.65,SPOD
2021-02-22 13:11:59,142.45,SPOD
2021-02-22 13:12:29,142.32,SPOD
2021-02-22 13:12:59,142.79,SPOD
2021-02-22 13:13:30,142.29,SPOD
2021-02-22 13:14:00,141.44,SPOD
2021-02-22 13:14:30,140.34,SPOD
2021-02-22 13:15:35,138.69,SPOD
2021-02-22 13:16:05,136.48,SPOD
2021-02-22 13:16:35,135.11,SPOD
2021-02-22 13:17:05,134.51,SPOD
2021-02-22 13:17:35,133.46,SPOD
2021-02-22 13:18:06,132.63,SPOD
2021-02-22 13:18:36,131.63,SPOD
2021-02-22 13:19:06,131.97,SPOD
2021-02-22 13:19:37,131.97,SPOD
2021-02-22 13:20:07,131.72,SPOD
2021-02-22 13:20:37,130.3,SPOD
2021-02-22 13:21:07,129.46,SPOD
2021-02-22 13:21:37,128.05,SPOD
2021-02-22 13:22:07,126.4,SPOD
2021-02-22 13:22:38,125.78,SPOD
2021-02-22 13:23:08,125.54,SPOD
2021-02-22 13:23:38,125.31,SPOD
2021-02-22 13:24:08,125.16,SPOD
2021-02-22 13:24:38,125.36,SPOD
2021-02-22 13:25:09,125.36,SPOD
2021-02-22 13:25:39,125.03,SPOD
2021-02-22 13:26:09,124.7,SPOD
2021-02-22 13:26:39,124.07,SPOD
2021-02-22 13:27:09,123.57,SPOD
2021-02-22 13:27:39,123.3,SPOD
2021-02-22 13:28:09,123.11,SPOD
2021-02-22 13:28:39,123.33,SPOD
2021-02-22 13:29:10,123.45,SPOD
2021-02-22 13:29:40,123.36,SPOD
2021-02-22 13:30:10,123.5,SPOD
2021-02-22 13:30:41,123.81,SPOD
2021-02-22 13:31:12,123.92,SPOD
2021-02-22 13:31:43,124.71,SPOD
2021-02-22 13:32:13,125.2,SPOD
2021-02-22 13:32:43,125.68,SPOD
2021-02-22 13:33:13,125.95,SPOD
2021-02-22 13:33:43,126.17,SPOD
2021-02-22 13:34:13,126.34,SPOD
2021-02-22 13:34:43,126.55,SPOD
2021-02-22 13:35:14,126.68,SPOD
2021-02-22 13:35:44,126.93,SPOD
2021-02-22 13:36:14,127.28,SPOD
2021-02-22 13:36:44,127.58,SPOD
2021-02-22 13:37:15,127.53,SPOD
2021-02-22 13:37:45,127.67,SPOD
2021-02-22 13:38:15,127.79,SPOD
2021-02-22 13:38:45,127.9,SPOD
2021-02-22 13:39:15,127.89,SPOD
2021-02-22 13:39:45,127.94,SPOD
2021-02-22 13:40:15,128.03,SPOD
2021-02-22 13:40:45,128.07,SPOD
2021-02-22 13:41:16,128.07,SPOD
2021-02-22 13:41:46,128.07,SPOD
2021-02-22 13:42:17,128,SPOD
2021-02-22 13:42:47,127.99,SPOD
2021-02-22 13:43:18,127.97,SPOD
2021-02-22 13:43:48,127.99,SPOD
2021-02-22 13:44:18,128.03,SPOD
2021-02-22 13:44:48,128.06,SPOD
2021-02-22 13:45:18,128.14,SPOD
2021-02-22 13:45:48,128.18,SPOD
2021-02-22 13:46:19,128.25,SPOD
2021-02-22 13:47:20,128.33,SPOD
2021-02-22 13:47:50,128.47,SPOD
2021-02-22 13:48:20,128.51,SPOD
2021-02-22 13:48:51,128.53,SPOD
